,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
0,Attendance,"72,005","71,460","67,431","68,117","68,988","75,695","71,856","83,720","63,627","70,758","72,409","60,944","71,501","90,436","70,103","68,665"
0,Duration,3:12,3:09,3:04,3:39,3:27,3:11,3:03,3:05,3:32,2:52,2:54,3:01,3:01,3:14,3:06,3:19
0,Over/Under,49.5 (over),52.5 (under),48.0 (under),48.5 (over),49.0 (over),49.5 (under),54.5 (under),48.5 (under),43.0 (under),40.0 (under),47.0 (over),47.0 (under),47.5 (under),48.5 (over),45.5 (over),46.0 (over)
0,Roof,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (open),outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,retractable roof (closed),outdoors,outdoors
0,Surface,grass,grass,grass,grass,fieldturf,grass,fieldturf,grass,grass,grass,grass,grass,grass,fieldturf,grass,grass
0,Vegas Line,Los Angeles Rams -1.5,Los Angeles Rams -2.0,Los Angeles Rams -4.0,Los Angeles Rams -9.0,Seattle Seahawks -1.5,Los Angeles Rams -3.0,Los Angeles Rams -3.0,Los Angeles Rams -12.0,Los Angeles Rams -4.0,Los Angeles Rams -5.0,Baltimore Ravens -3.5,Los Angeles Rams -2.5,Los Angeles Rams -1.0,Los Angeles Rams -1.0,San Francisco 49ers -7.0,Los Angeles Rams -7.0
0,Weather,"87 degrees, relative humidity 53%, wind 3 mph","85 degrees, relative humidity 44%, wind 4 mph","83 degrees, relative humidity 33%, wind 12 mph","74 degrees, relative humidity 41%, wind 2 mph","57 degrees, relative humidity 56%, wind 7 mph","77 degrees, relative humidity 42%, wind 2 mph",,"48 degrees, relative humidity 69%, wind 5 mph","55 degrees, relative humidity 44%, wind 12 mph","79 degrees, relative humidity 20%, no wind","62 degrees, relative humidity 64%, wind 5 mph",,"60 degrees, relative humidity 79%, wind 4 mph",,"58 degrees, relative humidity 66%, wind 12 mph","62 degrees, relative humidity 47%, no wind"
0,Won Toss,Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Ravens (deferred),Cardinals (deferred),Rams (deferred),Cowboys (deferred),49ers (deferred),Cardinals (deferred)
