,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17
0,Attendance,,,,,,,,"12,397",,"15,730",,,,,,,,"7,439"
0,Duration,2:56,3:08,3:04,2:43,2:58,3:04,3:07,3:22,3:04,3:06,3:11,3:13,2:47,2:56,3:09,2:52,3:31,2:56
0,Over/Under,52.0 (under),46.0 (over),46.5 (over),50.0 (under),45.0 (under),51.0 (under),44.0 (under),46.5 (under),55.0 (under),47.5 (over),45.0 (under),49.0 (over),43.5 (under),44.5 (under),47.5 (under),42.0 (under),42.5 (over),45.0 (over)
0,Roof,dome,outdoors,outdoors,dome,outdoors,outdoors,dome,outdoors,dome,outdoors,dome,retractable roof (closed),dome,dome,outdoors,dome,outdoors,outdoors
0,Surface,matrixturf,grass,astroturf,matrixturf,grass,grass,matrixturf,grass,matrixturf,grass,matrixturf,grass,matrixturf,matrixturf,fieldturf,matrixturf,fieldturf,grass
0,Vegas Line,Los Angeles Rams -1.0,Philadelphia Eagles -2.0,Buffalo Bills -1.5,Los Angeles Rams -13.5,Los Angeles Rams -7.0,Los Angeles Rams -2.5,Los Angeles Rams -6.5,Los Angeles Rams -3.5,Los Angeles Rams -3.0,Tampa Bay Buccaneers -4.0,Los Angeles Rams -5.0,Los Angeles Rams -2.5,Los Angeles Rams -5.0,Los Angeles Rams -17.5,Seattle Seahawks -1.5,Los Angeles Rams -1.0,Seattle Seahawks -3.0,Green Bay Packers -7.0
0,Weather,,"62 degrees, relative humidity 34%, wind 12 mph","79 degrees, relative humidity 52%, wind 16 mph",,"69 degrees, relative humidity 82%, wind 2 mph","86 degrees, relative humidity 22%, wind 10 mph",,"86 degrees, relative humidity 73%, wind 10 mph",,"69 degrees, relative humidity 65%, wind 5 mph",,,,,"45 degrees, relative humidity 89%, wind 2 mph",,"39 degrees, relative humidity 91%, wind 1 mph","35 degrees, relative humidity 69%, wind 13 mph"
0,Won Toss,Cowboys (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Dolphins (deferred),Seahawks (deferred),Rams (deferred),Rams (deferred),Rams (deferred),Patriots (deferred),Jets (deferred),Seahawks (deferred),Rams (deferred),Seahawks (deferred),Packers (deferred)
