,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
0,Attendance,"65,184","62,372","64,015","69,013","68,202","64,441","84,301","90,466","69,363","57,401","71,826","60,904","60,344","74,538","60,746","68,978"
0,Duration,7:08,2:57,2:56,3:36,2:46,2:52,2:54,2:55,2:59,2:51,2:44,3:17,2:58,3:07,2:44,3:04
0,Over/Under,43.5 (over),41.0 (under),39.0 (under),41.5 (over),38.5 (under),43.5 (under),46.0 (under),40.5 (over),47.0 (under),50.0 (under),42.5 (over),40.5 (over),37.5 (over),42.0 (under),37.5 (over),42.5 (over)
0,Roof,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,retractable roof (closed),retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors
0,Surface,grass,grass,grass,grass,a_turf,grass,grass,matrixturf,grass,fieldturf,astroturf,grass,grass,fieldturf,grass,grass
0,Vegas Line,Tennessee Titans -1.0,Houston Texans -3.5,Jacksonville Jaguars -10.0,Philadelphia Eagles -3.0,Tennessee Titans -6.0,Baltimore Ravens -2.5,Los Angeles Chargers -6.5,Dallas Cowboys -4.5,New England Patriots -6.5,Indianapolis Colts -1.0,Houston Texans -3.5,Tennessee Titans -10.5,Tennessee Titans -5.5,Tennessee Titans -2.5,Tennessee Titans -11.5,Indianapolis Colts -5.5
0,Weather,"89 degrees, wind 7 mph","81 degrees, wind 12 mph","89 degrees, wind 10 mph","80 degrees, wind 4 mph","62 degrees, wind 8 mph","66 degrees, wind 4 mph","66 degrees, wind 6 mph",,"46 degrees, wind 4 mph",,,"70 degrees, wind 13 mph","44 degrees, wind 5 mph","40 degrees, wind 6 mph","51 degrees, wind 9 mph","53 degrees, wind 4 mph"
0,Won OT Toss,,,,Eagles,,,,,,,,,,,,
0,Won Toss,Dolphins (deferred),Titans (deferred),Titans (deferred),Eagles (deferred),Bills (deferred),Ravens (deferred),Chargers (deferred),Titans (deferred),Patriots (deferred),Colts (deferred),Texans (deferred),Jets (deferred),Jaguars (deferred),Giants (deferred),Titans (deferred),Colts (deferred)
