,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
oti,Cmp-Att-Yd-TD-INT,16-34-198-0-3,27-41-305-2-0,13-25-104-0-0,20-30-165-0-0,23-35-264-0-1,21-30-223-1-1,20-34-246-1-0,22-39-262-0-1,19-39-199-0-1,13-17-158-2-0,18-31-194-0-0,26-42-312-2-0,23-38-327-1-1,23-36-229-1-1,25-36-227-2-0,18-26-184-0-0,29-43-280-2-2
oti,First Downs,16,19,6,14,19,20,17,23,14,12,19,19,22,21,21,11,20
oti,Fourth Down Conv.,0-0,3-3,1-1,0-1,1-2,0-0,1-2,1-2,0-2,1-1,2-3,1-1,0-0,1-1,0-0,2-4,0-3
oti,Fumbles-Lost,0-0,0-0,1-0,2-1,0-0,0-0,1-1,0-0,0-0,2-2,1-1,3-2,3-2,1-0,1-0,1-1,0-0
oti,HomeTeam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
oti,Net Pass Yards,181,281,68,139,259,221,202,235,167,143,162,300,320,192,215,134,280
oti,Opp Score,16,27,27,27,23,16,28,20,20,34,17,28,27,16,17,26,28
oti,Opp_Cmp-Att-Yd-TD-INT,23-33-305-1-1,20-24-246-1-0,27-33-289-2-0,19-26-242-2-1,20-26-253-0-0,12-21-150-0-1,19-29-238-4-0,19-30-160-1-0,18-29-278-2-1,24-32-262-2-0,18-28-185-0-0,16-33-224-1-0,23-33-240-0-0,17-26-199-0-1,19-27-164-1-0,24-32-213-1-0,17-27-168-2-1
oti,Opp_First Downs,15,22,23,23,21,17,17,22,19,24,15,25,20,14,23,20,19
oti,Opp_Fourth Down Conv.,0-0,0-1,1-1,1-1,0-1,0-0,1-1,0-0,0-0,3-4,1-1,0-1,0-1,1-1,1-1,0-0,0-1
oti,Opp_Fumbles-Lost,2-1,0-0,3-1,3-0,1-0,1-1,1-1,0-0,1-0,0-0,0-0,4-2,2-1,1-0,1-0,1-0,1-0
oti,Opp_Net Pass Yards,282,200,263,227,236,104,226,160,263,261,184,204,208,138,125,201,152
oti,Opp_Penalties-Yards,7-45,7-45,5-46,5-27,8-55,6-45,6-53,10-80,7-50,4-29,8-53,9-74,7-61,5-50,10-97,1-6,5-29
oti,Opp_Rush-Yds-TDs,27-69-0,34-141-2,31-78-1,33-173-1,34-193-2,19-129-1,36-149-0,30-166-1,29-77-0,36-128-2,24-80-2,42-177-2,31-158-2,30-66-1,31-162-1,28-111-0,26-175-2
oti,Opp_Sacked-Yards,4-23,5-46,3-26,3-15,1-17,6-46,2-12,0-0,3-15,1-1,1-1,6-20,5-32,7-61,6-39,1-12,2-16
oti,Opp_Third Down Conv.,7-16,6-13,6-13,8-13,8-13,1-9,5-15,6-12,7-15,4-12,2-11,6-17,4-13,5-15,6-12,3-11,6-11
oti,Opp_Time of Possession,28:40,36:49,38:29,34:45,31:03,24:18,32:59,28:51,31:40,36:26,26:11,38:26,32:24,33:28,33:51,33:11,27:43
oti,Opp_Total Yards,351,341,341,400,429,233,375,326,340,389,264,381,366,204,287,312,327
oti,Opp_Turnovers,2,0,1,1,0,2,1,0,1,0,0,2,1,1,0,0,1
oti,Penalties-Yards,6-45,4-43,8-80,5-40,4-58,9-88,3-15,7-51,5-35,7-66,4-35,4-29,9-59,8-67,6-47,3-15,6-40
oti,Rush-Yds-TDs,22-104-0,21-61-0,15-26-0,18-72-0,22-89-1,39-139-0,26-140-1,25-105-1,16-42-0,19-92-0,32-96-1,23-55-0,29-83-2,32-148-0,20-58-0,21-53-0,23-82-0
oti,Sacked-Yards,3-17,3-24,5-36,3-26,1-5,1-2,6-44,4-27,4-32,2-15,4-32,3-12,1-7,4-37,3-12,6-50,0-0
oti,Third Down Conv.,2-12,2-14,2-12,2-9,5-12,8-16,4-15,3-13,6-15,2-7,6-16,3-14,5-13,4-15,7-13,1-12,8-14
oti,Time of Possession,31:20,28:09,21:31,25:15,28:57,35:42,27:01,31:09,28:20,23:34,33:49,29:03,27:36,36:32,26:09,26:49,32:17
oti,Total Yards,285,342,94,211,348,360,342,340,209,235,258,355,403,340,273,187,362
oti,Turnovers,3,0,0,1,1,1,1,1,1,2,1,2,3,1,0,1,2
oti,oti Score,15,24,3,3,16,24,23,16,6,14,10,31,28,19,20,3,20
