,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17
0,Attendance,"67,216","68,585","67,914","70,232","58,282","69,419","69,484","59,175","71,785","69,414","67,395","65,878","67,808","59,521","69,361","69,091","66,722","69,242"
0,Duration,3:12,3:27,3:01,3:48,3:07,3:08,2:58,3:33,3:08,3:02,3:06,2:57,2:56,3:09,3:50,2:59,3:02,2:59
0,Over/Under,53.5 (under),54.0 (over),47.5 (under),44.0 (over),48.5 (over),53.5 (over),57.5 (under),51.0 (over),52.5 (under),44.0 (push),44.5 (under),43.5 (over),43.5 (under),44.0 (under),44.0 (under),40.0 (under),42.5 (over),47.5 (under)
0,Roof,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (open),dome,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors
0,Surface,grass,fieldturf,grass,fieldturf,grass,grass,grass,fieldturf,matrixturf,grass,grass,fieldturf,grass,grass,grass,grass,astroturf,grass
0,Vegas Line,Tennessee Titans -3.0,Seattle Seahawks -6.5,Tennessee Titans -5.5,Tennessee Titans -6.0,Tennessee Titans -4.5,Buffalo Bills -6.0,Kansas City Chiefs -4.0,Indianapolis Colts -3.0,Los Angeles Rams -7.5,Tennessee Titans -3.0,Tennessee Titans -10.0,New England Patriots -7.0,Tennessee Titans -8.5,Pittsburgh Steelers -1.0,San Francisco 49ers -3.5,Tennessee Titans -3.0,Tennessee Titans -10.5,Tennessee Titans -4.0
0,Weather,"82 degrees, relative humidity 55%, wind 8 mph","62 degrees, relative humidity 70%, wind 14 mph","72 degrees, relative humidity 66%, wind 4 mph","78 degrees, relative humidity 50%, wind 9 mph","78 degrees, relative humidity 71%, wind 11 mph","66 degrees, relative humidity 40%, wind 6 mph","74 degrees, relative humidity 48%, wind 14 mph",,,"53 degrees, relative humidity 48%, wind 12 mph","59 degrees, relative humidity 67%, wind 8 mph","33 degrees, relative humidity 61%, wind 6 mph","45 degrees, relative humidity 58%, no wind","32 degrees, relative humidity 74%, wind 11 mph","48 degrees, relative humidity 46%, wind 7 mph","43 degrees, relative humidity 93%, wind 13 mph",,"35 degrees, relative humidity 43%, no wind"
0,Won OT Toss,,Titans,,Jets,,,,Colts,,,,,,,,,,
0,Won Toss,Cardinals (deferred),Titans (deferred),Colts (deferred),Titans (deferred),Titans (deferred),Bills (deferred),Chiefs (deferred),Titans (deferred),Titans (deferred),Saints (deferred),Texans (deferred),Patriots (deferred),Jaguars (deferred),Titans (deferred),Titans (deferred),Titans (deferred),Titans (deferred),Bengals (deferred)
