,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18
0,Attendance,"67,431","62,849","58,613","72,108","66,910","75,815","62,431","62,073","72,540","68,864","60,926","60,361","52,760","65,265","66,756","71,794","65,878","71,254","73,656"
0,Duration,3:12,3:01,3:01,2:57,2:54,2:55,3:10,3:22,3:17,3:12,3:01,3:07,2:58,3:02,3:20,2:53,2:57,3:13,3:04
0,Over/Under,44.0 (over),43.5 (under),38.0 (under),46.0 (under),39.5 (under),41.0 (under),42.5 (over),45.5 (over),43.0 (over),49.0 (over),42.0 (over),41.5 (over),47.0 (over),50.0 (under),49.0 (over),43.0 (over),45.0 (under),47.5 (under),51.0 (over)
0,Roof,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors
0,Surface,grass,grass,grass,fieldturf,grass,grass,grass,grass,grass,grass,grass,fieldturf,grass,grass,grass,grass,fieldturf,grass,grass
0,Vegas Line,Cleveland Browns -5.5,Tennessee Titans -3.0,Tennessee Titans -1.5,Atlanta Falcons -3.5,Tennessee Titans -3.5,Denver Broncos -1.0,Tennessee Titans -3.0,Tennessee Titans -2.0,Carolina Panthers -3.5,Kansas City Chiefs -5.0,Tennessee Titans -4.5,Tennessee Titans -1.0,Tennessee Titans -3.0,Tennessee Titans -3.0,New Orleans Saints -3.5,Tennessee Titans -10.0,New England Patriots -4.5,Baltimore Ravens -10.0,Kansas City Chiefs -7.5
0,Weather,"71 degrees, relative humidity 55%, wind 10 mph","93 degrees, relative humidity 45%, wind 1 mph","73 degrees, relative humidity 87%, wind 9 mph",,"77 degrees, relative humidity 71%, wind 13 mph","69 degrees, relative humidity 9%, wind 7 mph","77 degrees, relative humidity 40%, wind 2 mph","59 degrees, relative humidity 67%, wind 3 mph","58 degrees, relative humidity 34%, wind 5 mph","63 degrees, relative humidity 35%, wind 9 mph","52 degrees, relative humidity 54%, wind 9 mph",,"59 degrees, relative humidity 78%, wind 5 mph","45 degrees, relative humidity 71%, wind 4 mph","50 degrees, relative humidity 59%, wind 4 mph",,"44 degrees, relative humidity 88%, wind 4 mph","69 degrees, relative humidity 70%, wind 12 mph",
0,Won Toss,Titans (deferred),Colts (deferred),Titans (deferred),Falcons (deferred),Bills (deferred),Broncos (deferred),Titans (deferred),Titans (deferred),Titans (deferred),Titans (deferred),Titans (deferred),Colts (deferred),Raiders (deferred),Titans (deferred),Saints (deferred),Titans (deferred),Titans (deferred),Ravens (deferred),Chiefs (deferred)
