,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17
0,Attendance,"66,959","69,879","66,638","60,639","66,929","66,100","66,742","58,651","70,844","65,304","66,918","66,973","66,374","66,801","66,919","78,190","60,007","66,721"
0,Duration,3:03,2:48,3:14,3:02,2:52,3:07,3:26,3:08,3:46,3:03,3:00,3:17,3:13,4:01,3:04,2:54,2:56,2:58
0,Over/Under,46.0 (under),50.5 (under),52.5 (under),42.0 (over),44.0 (over),45.5 (under),48.5 (over),43.5 (under),44.5 (over),48.5 (under),42.5 (over),44.5 (over),51.5 (over),47.5 (over),49.5 (over),47.5 (over),42.5 (under),48.0 (over)
0,Roof,dome,outdoors,dome,outdoors,dome,outdoors,dome,outdoors,outdoors,dome,dome,dome,dome,dome,dome,outdoors,outdoors,dome
0,Surface,sportturf,grass,sportturf,grass,sportturf,grass,sportturf,grass,a_turf,sportturf,sportturf,sportturf,fieldturf,sportturf,sportturf,grass,grass,sportturf
0,Vegas Line,Minnesota Vikings -2.5,Philadelphia Eagles -2.5,Minnesota Vikings -6.0,Minnesota Vikings -3.5,Minnesota Vikings -7.5,Minnesota Vikings -3.0,Minnesota Vikings -3.5,Minnesota Vikings -3.0,Buffalo Bills -6.5,Dallas Cowboys -1.5,Minnesota Vikings -2.5,Minnesota Vikings -3.0,Detroit Lions -2.0,Minnesota Vikings -3.5,Minnesota Vikings -4.0,Green Bay Packers -3.0,Minnesota Vikings -7.0,Minnesota Vikings -3.0
0,Weather,,"76 degrees, relative humidity 62%, wind 4 mph",,"64 degrees, relative humidity 49%, wind 8 mph",,"86 degrees, relative humidity 55%, wind 14 mph",,"71 degrees, relative humidity 79%, wind 11 mph","38 degrees, relative humidity 85%, wind 11 mph",,,,,,,"39 degrees, relative humidity 79%, wind 7 mph","32 degrees, relative humidity 74%, wind 2 mph",
0,Won OT Toss,,,,,,,,,Vikings,,,,,Vikings,,,,
0,Won Toss,Packers (deferred),Vikings (deferred),Vikings (deferred),Saints (deferred),Bears (deferred),Dolphins (deferred),Cardinals (deferred),Commanders (deferred),Vikings (deferred),Vikings,Patriots (deferred),Vikings (deferred),Vikings (deferred),Vikings (deferred),Giants (deferred),Packers (deferred),Vikings (deferred),Giants (deferred)
