,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
0,Attendance,"68,751","54,729","77,562","77,562","62,032","77,562","65,025","77,562","77,562","57,911","77,562","77,562","75,518","73,018","77,562","65,878"
0,Duration,2:54,3:00,2:58,3:33,2:57,3:10,3:25,3:02,3:20,3:02,3:25,3:20,2:45,3:20,3:03,3:08
0,Over/Under,42.0 (under),44.0 (over),43.0 (under),38.5 (over),41.5 (under),48.5 (under),40.0 (over),43.5 (over),42.0 (over),44.5 (under),39.5 (over),44.0 (over),40.5 (under),47.0 (over),42.5 (under),43.5 (under)
0,Roof,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,dome,outdoors,outdoors
0,Surface,a_turf,grass,fieldturf,fieldturf,grass,fieldturf,grass,fieldturf,fieldturf,grass,fieldturf,fieldturf,grass,sportturf,fieldturf,fieldturf
0,Vegas Line,Buffalo Bills -7.0,Oakland Raiders -14.0,Miami Dolphins -5.5,Jacksonville Jaguars -4.0,New York Jets -1.5,New England Patriots -9.0,Miami Dolphins -3.0,Atlanta Falcons -6.5,Buffalo Bills -3.0,Tampa Bay Buccaneers -1.0,Carolina Panthers -5.5,Kansas City Chiefs -4.0,New York Jets -1.0,New Orleans Saints -16.5,Los Angeles Chargers -7.5,New England Patriots -17.0
0,Weather,"65 degrees, wind 6 mph","70 degrees, wind 6 mph","88 degrees, wind 5 mph","64 degrees, wind 5 mph","67 degrees, wind 8 mph","73 degrees, wind 13 mph","86 degrees, wind 18 mph","63 degrees, wind 5 mph","68 degrees, wind 11 mph","79 degrees, wind 16 mph","47 degrees, wind 23 mph","48 degrees, no wind","60 degrees, wind 3 mph",,"40 degrees, wind 6 mph","13 degrees, wind 14 mph"
0,Won OT Toss,,,,Jaguars,,,,,,,,,,,,
0,Won Toss,Jets (deferred),Raiders,Jets,Jaguars (deferred),Browns (deferred),Patriots (deferred),Jets,Falcons (deferred),Jets,Buccaneers (deferred),Jets (deferred),Jets (deferred),Jets (deferred),Jets (deferred),Jets (deferred),Patriots
