,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17
0,Attendance,"61,857","70,826","63,240","71,273","70,593","65,878","77,562","74,244","73,761","69,026","71,036","71,185","72,866","62,382","73,188","74,141","74,300","69,596"
0,Duration,2:54,3:10,3:22,2:59,2:52,2:55,3:02,3:04,2:53,3:18,2:54,2:44,3:00,2:58,3:05,3:09,3:17,3:10
0,Over/Under,48.0 (under),55.0 (over),51.0 (over),48.0 (under),46.0 (under),56.5 (under),43.5 (over),42.0 (under),49.0 (under),46.0 (over),47.0 (over),48.5 (under),51.5 (under),49.5 (under),52.0 (under),44.5 (under),48.0 (under),40.0 (under)
0,Roof,outdoors,retractable roof (open),dome,retractable roof (closed),retractable roof (closed),outdoors,outdoors,outdoors,retractable roof (closed),outdoors,retractable roof (closed),retractable roof (closed),retractable roof (closed),outdoors,dome,retractable roof (closed),outdoors,outdoors
0,Surface,grass,fieldturf,fieldturf,fieldturf,fieldturf,fieldturf,fieldturf,grass,fieldturf,fieldturf,fieldturf,fieldturf,fieldturf,grass,sportturf,fieldturf,grass,grass
0,Vegas Line,Atlanta Falcons -6.5,Atlanta Falcons -3.0,Atlanta Falcons -3.0,Atlanta Falcons -8.0,Atlanta Falcons -14.0,New England Patriots -3.0,Atlanta Falcons -6.5,Atlanta Falcons -3.0,Atlanta Falcons -3.5,Atlanta Falcons -1.0,Atlanta Falcons -10.5,Atlanta Falcons -2.0,Atlanta Falcons -2.5,Atlanta Falcons -7.0,New Orleans Saints -5.5,Atlanta Falcons -5.0,Los Angeles Rams -6.5,Atlanta Falcons -2.5
0,Weather,"64 degrees, wind 10 mph",,,,,"56 degrees, wind 2 mph","63 degrees, wind 5 mph","61 degrees, wind 4 mph",,"45 degrees, wind 6 mph",,,,"71 degrees, wind 2 mph",,,"62 degrees, wind 3 mph","32 degrees, wind 16 mph"
0,Won Toss,Bears (deferred),Packers (deferred),Lions (deferred),Bills (deferred),Dolphins (deferred),Falcons (deferred),Falcons (deferred),Panthers (deferred),Falcons (deferred),Seahawks (deferred),Falcons (deferred),Falcons (deferred),Saints,Buccaneers (deferred),Saints (deferred),Panthers (deferred),Falcons (deferred),Falcons (deferred)
