,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
nor,Cmp-Att-Yd-TD-INT,13-31-161-0-2,11-16-243-2-1,29-38-311-0-1,28-36-239-0-1,20-35-182-2-1,24-36-325-4-3,16-26-164-0-0,22-42-281-0-0,18-32-236-1-0,23-38-306-0-1,30-47-395-2-0,14-24-183-2-0,20-31-219-1-1,25-31-226-2-0,15-30-153-0-1,20-35-242-2-0,26-42-240-1-0
nor,First Downs,11,24,20,25,14,31,22,15,25,25,22,22,18,23,14,22,19
nor,Fourth Down Conv.,1-3,0-0,1-3,1-2,0-2,0-0,0-0,1-1,2-3,1-2,1-3,1-2,0-1,1-1,0-2,0-0,2-3
nor,Fumbles-Lost,1-1,0-0,2-1,1-1,0-0,1-0,1-1,0-0,0-0,2-0,0-0,0-0,2-0,1-0,2-1,0-0,0-0
nor,HomeTeam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nor,Net Pass Yards,135,242,288,235,174,317,164,249,230,287,377,166,200,189,129,232,228
nor,Opp Score,47,19,12,26,26,27,10,26,23,20,35,14,11,19,34,10,27
nor,Opp_Cmp-Att-Yd-TD-INT,19-24-200-3-0,28-42-299-1-2,14-25-142-1-1,21-35-238-0-1,28-39-331-0-1,22-40-243-1-2,28-39-210-1-0,20-32-279-2-0,16-26-171-1-1,16-25-269-2-0,22-29-266-2-1,24-37-184-1-0,21-49-227-0-1,15-32-205-2-1,17-30-216-1-0,20-36-218-1-2,21-32-221-2-1
nor,Opp_First Downs,22,20,12,14,28,19,15,19,15,14,19,19,16,17,24,13,20
nor,Opp_Fourth Down Conv.,0-0,1-3,0-1,0-0,1-1,1-1,3-4,0-1,0-0,0-1,1-1,2-3,2-4,1-1,3-3,1-1,1-1
nor,Opp_Fumbles-Lost,1-1,1-0,0-0,1-0,1-0,3-1,2-2,2-0,0-0,1-0,2-1,0-0,0-0,0-0,0-0,2-0,1-0
nor,Opp_Net Pass Yards,199,285,130,227,321,222,174,256,166,269,259,184,213,176,216,188,216
nor,Opp_Penalties-Yards,10-95,4-26,3-25,9-76,6-55,7-70,5-35,4-34,6-55,8-76,5-41,4-38,12-112,4-36,6-60,10-85,12-90
nor,Opp_Rush-Yds-TDs,37-180-2,21-68-0,29-89-0,15-88-0,39-139-2,21-81-1,21-97-0,29-122-1,23-80-2,27-96-0,28-214-3,31-143-0,23-112-1,16-69-0,39-188-3,13-81-0,31-179-1
nor,Opp_Sacked-Yards,1-1,3-14,1-12,1-11,2-10,5-21,6-36,3-23,1-5,0-0,1-7,0-0,2-14,3-29,0-0,4-30,1-5
nor,Opp_Third Down Conv.,7-13,6-13,6-13,4-11,6-14,4-13,5-17,3-12,4-10,5-13,5-10,5-15,5-19,3-11,6-13,1-10,10-16
nor,Opp_Time of Possession,36:39,29:29,27:45,24:18,39:56,25:58,26:44,31:08,25:41,24:53,30:38,32:37,28:11,19:10,37:13,22:10,32:16
nor,Opp_Total Yards,379,353,219,315,460,303,271,378,246,365,473,327,325,245,404,269,395
nor,Opp_Turnovers,1,2,1,1,1,3,2,0,1,0,2,0,1,1,0,2,1
nor,Penalties-Yards,6-80,5-40,7-45,6-60,5-70,12-86,7-47,7-66,10-109,6-45,3-14,3-30,6-40,9-84,7-40,3-20,8-77
nor,Rush-Yds-TDs,20-58-1,39-190-4,25-172-2,33-131-3,15-46-0,35-277-2,35-225-2,21-117-0,41-197-1,32-181-2,20-66-0,29-156-1,33-92-1,35-137-0,20-67-0,38-156-0,19-64-0
nor,Sacked-Yards,4-26,1-1,4-23,1-4,1-8,1-8,0-0,5-32,1-6,3-19,3-18,2-17,2-19,8-37,3-24,1-10,2-12
nor,Third Down Conv.,1-10,5-8,6-14,7-13,4-10,6-10,4-11,2-16,5-15,5-14,3-13,4-9,5-15,9-17,4-11,10-18,3-13
nor,Time of Possession,23:21,30:31,32:15,35:42,20:04,34:02,33:16,28:52,34:19,35:07,29:22,27:23,31:49,40:50,22:47,37:50,27:44
nor,Total Yards,193,432,460,366,220,594,389,366,427,468,443,322,292,326,196,388,292
nor,Turnovers,3,1,2,2,1,3,1,0,0,1,0,0,1,0,2,0,0
nor,nor Score,10,44,15,24,13,51,33,8,22,17,14,21,14,20,0,25,19
