,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
nor,Cmp-Att-Yd-TD-INT,20-30-268-3-1,20-35-203-0-1,19-27-177-2-0,22-33-223-0-1,15-27-204-2-0,24-36-240-1-0,23-38-281-2-0,19-34-220-0-0,20-35-182-2-1,28-35-228-3-0,23-36-256-3-0,18-31-184-1-0,27-36-384-5-1,18-34-165-0-0,28-40-299-3-0,20-31-267-3-0,19-31-242-1-0
nor,First Downs,22,15,15,15,19,18,24,10,24,21,26,14,25,16,23,25,22
nor,Fourth Down Conv.,1-1,0-1,1-1,0-1,1-1,0-0,0-0,0-2,1-1,1-1,1-1,0-0,1-1,1-2,0-1,0-0,0-0
nor,Fumbles-Lost,0-0,1-0,1-1,2-2,1-0,1-0,0-0,1-0,0-0,1-0,2-1,0-0,0-0,0-0,1-0,0-0,1-1
nor,HomeTeam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nor,Net Pass Yards,234,187,177,212,158,222,273,197,174,219,230,184,354,159,275,264,226
nor,Opp Score,30,27,27,12,31,6,25,31,9,17,34,18,46,34,28,10,20
nor,Opp_Cmp-Att-Yd-TD-INT,32-43-370-2-1,19-28-283-1-0,32-50-406-2-0,23-30-193-0-1,28-36-345-4-1,14-29-163-0-1,34-54-251-2-0,34-43-373-3-1,33-46-304-0-0,30-51-313-2-4,30-39-311-3-1,35-50-312-2-2,29-41-349-5-0,29-30-307-4-0,17-27-272-3-0,26-49-299-0-2,27-34-258-1-1
nor,Opp_First Downs,25,20,26,18,25,11,16,28,18,21,23,27,28,27,17,16,19
nor,Opp_Fourth Down Conv.,0-0,0-0,1-4,0-0,1-2,0-1,1-2,0-0,0-3,0-1,0-1,2-4,2-3,0-0,0-1,1-2,0-0
nor,Opp_Fumbles-Lost,1-0,1-1,1-1,0-0,1-0,0-0,2-2,0-0,0-0,1-0,0-0,2-1,2-1,0-0,1-1,1-1,1-1
nor,Opp_Net Pass Yards,362,265,406,149,345,151,235,373,258,298,300,259,349,307,248,288,227
nor,Opp_Penalties-Yards,7-48,8-65,7-53,9-80,6-40,2-15,3-10,2-15,12-90,7-55,12-123,4-18,5-50,6-52,6-56,5-54,6-52
nor,Opp_Rush-Yds-TDs,21-148-1,30-115-2,26-108-2,27-117-0,31-112-0,24-75-0,7-17-0,29-137-1,11-52-0,8-36-0,18-118-1,26-89-0,27-116-1,33-117-0,26-149-1,18-41-1,17-97-1
nor,Opp_Sacked-Yards,1-8,3-18,0-0,5-44,0-0,2-12,2-16,0-0,6-46,2-15,2-11,9-53,0-0,0-0,5-24,2-11,3-31
nor,Opp_Third Down Conv.,7-11,5-13,5-14,6-14,8-15,4-14,2-12,7-12,3-12,5-13,4-10,6-16,5-11,5-9,5-13,5-16,4-11
nor,Opp_Time of Possession,30:13,30:21,31:33,36:04,33:27,26:51,22:34,37:59,26:14,23:00,28:27,35:37,31:23,36:22,28:56,24:20,27:24
nor,Opp_Total Yards,510,380,514,266,457,226,252,510,310,334,418,348,465,424,397,329,324
nor,Opp_Turnovers,1,1,1,1,1,1,2,1,0,4,1,3,1,0,1,3,2
nor,Penalties-Yards,8-69,11-87,11-70,6-64,4-30,3-35,4-35,5-35,7-48,9-76,3-25,9-121,10-67,7-49,11-70,3-44,4-26
nor,Rush-Yds-TDs,23-180-1,20-57-0,23-88-1,20-45-1,22-94-1,26-104-0,35-151-2,11-40-0,34-143-0,28-109-0,29-121-1,18-95-1,24-162-1,17-46-1,23-102-2,35-115-2,40-136-2
nor,Sacked-Yards,6-34,2-16,0-0,1-11,6-46,3-18,1-8,4-23,1-8,1-9,4-26,0-0,3-30,1-6,3-24,1-3,3-16
nor,Third Down Conv.,7-13,4-13,3-11,4-11,3-11,5-13,7-15,2-12,6-15,7-13,5-13,2-10,6-12,3-12,4-12,4-11,10-18
nor,Time of Possession,29:47,29:39,28:27,23:56,26:33,33:09,37:26,22:01,33:46,37:00,31:33,24:23,28:37,23:38,31:04,35:40,36:56
nor,Total Yards,414,244,265,257,252,326,424,237,317,328,351,279,516,205,377,379,362
nor,Turnovers,1,1,1,3,0,0,0,0,1,0,1,0,1,0,0,0,1
nor,nor Score,28,9,33,10,24,13,36,9,26,34,31,26,48,7,38,42,26
