,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18,Game19
0,Attendance,"73,522","66,434","63,803","78,052","63,648","65,854","70,989","66,774","70,240","63,873","66,476","70,003","62,185","64,500","66,932","93,731","63,233","66,367","66,201","71,824"
0,Duration,3:02,3:05,2:54,3:04,3:08,2:51,3:00,3:00,2:58,3:03,3:07,3:09,3:04,3:03,3:15,3:05,3:05,2:46,3:09,3:08
0,Over/Under,53.5 (under),47.0 (over),47.5 (under),45.0 (over),43.5 (over),43.5 (under),43.5 (over),45.5 (under),48.5 (over),48.0 (over),47.0 (over),47.5 (over),43.0 (under),48.0 (over),47.5 (over),52.0 (under),46.0 (over),52.0 (under),49.0 (over),51.5 (over)
0,Roof,outdoors,dome,dome,outdoors,dome,outdoors,outdoors,dome,dome,dome,dome,dome,outdoors,dome,dome,retractable roof (closed),dome,dome,dome,outdoors
0,Surface,grass,fieldturf,fieldturf,grass,fieldturf,grass,grass,fieldturf,matrixturf,fieldturf,fieldturf,sportturf,grass,fieldturf,sportturf,matrixturf,fieldturf,fieldturf,fieldturf,grass
0,Vegas Line,Kansas City Chiefs -3.5,Detroit Lions -4.5,Detroit Lions -3.0,Detroit Lions -2.5,Detroit Lions -9.5,Detroit Lions -3.0,Baltimore Ravens -3.0,Detroit Lions -7.0,Detroit Lions -2.5,Detroit Lions -8.0,Detroit Lions -8.0,Detroit Lions -4.5,Detroit Lions -3.0,Detroit Lions -4.5,Detroit Lions -3.0,Dallas Cowboys -5.0,Detroit Lions -3.5,Detroit Lions -3.0,Detroit Lions -6.0,San Francisco 49ers -7.0
0,Weather,,,,"64 degrees, relative humidity 75%, wind 8 mph",,"77 degrees, relative humidity 55%, wind 13 mph","62 degrees, relative humidity 42%, wind 16 mph",,,,,,"36 degrees, relative humidity 70%, wind 12 mph",,,,,,,"69 degrees, relative humidity 55%, wind 5 mph"
0,Won OT Toss,,Seahawks,,,,,,,,,,,,,,,,,,
0,Won Toss,Chiefs (deferred),Lions (deferred),Lions (deferred),Packers (deferred),Panthers,Lions (deferred),Ravens,Raiders (deferred),Lions (deferred),Lions (deferred),Packers,Saints (deferred),Bears,Lions,Lions,Cowboys (deferred),Lions,Rams (deferred),Lions,49ers (deferred)
