,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
0,Attendance,"67,431","93,691","93,566","80,425","67,380","93,644","71,521","72,665","93,644","92,969","64,955","92,196","92,587","70,570","93,103","69,879","91,349"
0,Duration,3:19,2:54,3:14,3:02,3:12,3:13,3:13,3:01,2:57,3:18,3:25,3:33,3:03,3:10,3:16,3:01,3:06
0,Over/Under,41.0 (over),46.5 (over),48.0 (over),45.5 (under),43.5 (under),52.5 (over),47.0 (over),52.0 (under),43.5 (under),41.0 (over),45.0 (over),37.5 (over),49.5 (under),43.0 (over),48.0 (over),37.5 (over),44.0 (under)
0,Roof,outdoors,retractable roof (closed),retractable roof (closed),outdoors,outdoors,retractable roof (closed),outdoors,retractable roof (closed),retractable roof (closed),retractable roof (closed),outdoors,retractable roof (closed),retractable roof (open),outdoors,retractable roof (closed),outdoors,retractable roof (closed)
0,Surface,grass,matrixturf,matrixturf,fieldturf,grass,matrixturf,grass,fieldturf,matrixturf,matrixturf,grass,matrixturf,matrixturf,grass,matrixturf,grass,matrixturf
0,Vegas Line,Cleveland Browns -2.5,Dallas Cowboys -6.0,Baltimore Ravens -1.0,Dallas Cowboys -6.0,Pittsburgh Steelers -2.5,Detroit Lions -3.5,San Francisco 49ers -4.5,Atlanta Falcons -3.0,Philadelphia Eagles -7.5,Houston Texans -7.0,Washington Commanders -10.5,Dallas Cowboys -3.0,Cincinnati Bengals -5.5,Carolina Panthers -3.0,Tampa Bay Buccaneers -4.0,Philadelphia Eagles -8.0,Washington Commanders -6.5
0,Weather,"68 degrees, relative humidity 41%, wind 15 mph",,,"74 degrees, relative humidity 88%, wind 3 mph","67 degrees, relative humidity 86%, wind 6 mph",,"69 degrees, relative humidity 70%, wind 9 mph",,,,"55 degrees, relative humidity 49%, wind 5 mph",,,"45 degrees, relative humidity 77%, wind 7 mph",,"62 degrees, relative humidity 74%, wind 10 mph",
0,Won Toss,Browns (deferred),Cowboys (deferred),Cowboys,Giants (deferred),Cowboys,Cowboys,Cowboys,Cowboys (deferred),Cowboys,Cowboys (deferred),Commanders (deferred),Giants (deferred),Cowboys (deferred),Panthers (deferred),Cowboys,Eagles (deferred),Cowboys (deferred)
