,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17
0,Attendance,"74,532","90,512","69,047","90,155","72,008","90,767","66,301","90,466","69,696","74,447","92,076","93,004","93,127","66,654","92,851","77,750","94,327","77,187"
0,Duration,3:02,2:50,3:03,2:58,3:23,2:52,3:05,2:55,3:02,2:45,3:36,2:58,3:28,2:54,3:00,3:11,3:11,3:01
0,Over/Under,42.5 (under),42.0 (under),40.0 (under),43.5 (over),45.5 (under),39.0 (over),40.5 (under),40.5 (over),45.5 (over),50.0 (under),40.0 (over),51.5 (under),45.5 (over),46.5 (under),48.0 (under),38.5 (over),43.0 (over),48.0 (over)
0,Roof,outdoors,retractable roof (closed),outdoors,retractable roof (closed),retractable roof (closed),retractable roof (closed),outdoors,retractable roof (closed),outdoors,retractable roof (open),retractable roof (closed),retractable roof (closed),retractable roof (closed),retractable roof (closed),retractable roof (closed),outdoors,retractable roof (closed),outdoors
0,Surface,grass,matrixturf,fieldturf,matrixturf,astroturf,matrixturf,grass,matrixturf,grass,fieldturf,matrixturf,matrixturf,matrixturf,fieldturf,matrixturf,fieldturf,matrixturf,grass
0,Vegas Line,Carolina Panthers -2.5,Dallas Cowboys -3.0,Seattle Seahawks -1.0,Dallas Cowboys -2.5,Houston Texans -3.5,Jacksonville Jaguars -3.0,Dallas Cowboys -1.0,Dallas Cowboys -4.5,Philadelphia Eagles -7.5,Atlanta Falcons -3.5,Dallas Cowboys -7.0,New Orleans Saints -7.5,Dallas Cowboys -3.5,Indianapolis Colts -3.0,Dallas Cowboys -7.5,New York Giants -7.5,Dallas Cowboys -2.5,Los Angeles Rams -7.5
0,Weather,"81 degrees, wind 9 mph",,"61 degrees, wind 4 mph",,,,"52 degrees, wind 12 mph",,"38 degrees, wind 5 mph",,,,,,,"37 degrees, wind 2 mph",,"57 degrees, wind 1 mph"
0,Won OT Toss,,,,,Cowboys,,,,,,,,Cowboys,,,,,
0,Won Toss,Panthers (deferred),Giants (deferred),Seahawks (deferred),Cowboys (deferred),Texans (deferred),Cowboys (deferred),Redskins (deferred),Titans (deferred),Cowboys (deferred),Cowboys (deferred),Redskins (deferred),Saints (deferred),Eagles (deferred),Colts (deferred),Cowboys (deferred),Cowboys (deferred),Seahawks (deferred),Cowboys (deferred)
