,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
0,Attendance,"93,183","76,919","65,102","91,869","93,329","70,133","78,428","93,273","73,761","93,247","93,012","91,712","78,125","55,372","92,150","69,596"
0,Duration,2:48,4:15,3:16,3:21,3:07,2:59,3:11,2:57,2:53,2:57,2:49,2:55,3:01,3:23,2:56,2:48
0,Over/Under,46.5 (under),44.0 (over),46.5 (under),51.0 (over),52.0 (over),48.0 (over),46.5 (over),53.0 (under),49.0 (under),48.0 (under),46.5 (under),47.0 (over),42.0 (under),46.0 (under),47.0 (under),41.0 (under)
0,Roof,retractable roof (closed),outdoors,retractable roof (closed),retractable roof (closed),retractable roof (closed),outdoors,outdoors,retractable roof (closed),retractable roof (closed),retractable roof (closed),retractable roof (closed),retractable roof (closed),outdoors,outdoors,retractable roof (closed),outdoors
0,Surface,matrixturf,grass,grass,matrixturf,matrixturf,grass,grass,matrixturf,fieldturf,matrixturf,matrixturf,matrixturf,fieldturf,grass,matrixturf,grass
0,Vegas Line,Dallas Cowboys -6.0,Dallas Cowboys -2.5,Dallas Cowboys -3.0,Dallas Cowboys -5.0,Dallas Cowboys -2.5,Dallas Cowboys -6.5,Dallas Cowboys -3.0,Dallas Cowboys -2.5,Atlanta Falcons -3.5,Philadelphia Eagles -6.0,Los Angeles Chargers -1.0,Washington Redskins -1.5,Dallas Cowboys -4.0,Dallas Cowboys -3.0,Dallas Cowboys -4.5,Dallas Cowboys -3.5
0,Weather,,"72 degrees, wind 5 mph",,,,"68 degrees, wind 10 mph","60 degrees, wind 4 mph",,,,,,"39 degrees, wind 11 mph","57 degrees, wind 4 mph",,"19 degrees, wind 17 mph"
0,Won Toss,Cowboys,Cowboys,Cardinals,Cowboys,Packers (deferred),49ers (deferred),Redskins (deferred),Cowboys,Falcons (deferred),Eagles (deferred),Cowboys,Redskins (deferred),Cowboys,Cowboys,Cowboys,Cowboys (deferred)
