,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18,Game19
0,Attendance,"62,159","71,597","77,021","71,597","72,321","69,813","71,746","73,505","71,709","78,427","71,275","71,732","71,725","68,957","71,642","62,367","71,638","71,299","71,888","69,879"
0,Duration,3:01,2:51,3:05,2:47,3:07,2:51,3:05,2:45,2:59,2:59,2:58,3:14,3:08,3:01,3:10,3:24,2:52,3:01,3:03,3:02
0,Over/Under,38.0 (under),40.5 (under),44.5 (under),42.5 (under),39.5 (over),45.0 (under),49.0 (over),42.0 (over),45.0 (under),43.0 (over),43.0 (under),45.5 (over),37.5 (over),43.0 (under),37.5 (over),42.5 (over),39.5 (over),42.0 (over),47.0 (under),45.5 (under)
0,Roof,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (open),outdoors,dome,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,dome,outdoors,outdoors,outdoors,outdoors
0,Surface,grass,grass,grass,grass,grass,fieldturf,grass,matrixturf,grass,grass,grass,grass,grass,fieldturf,grass,grass,grass,grass,grass,grass
0,Vegas Line,San Francisco 49ers -6.0,San Francisco 49ers -9.0,San Francisco 49ers -1.5,San Francisco 49ers -1.5,San Francisco 49ers -6.5,San Francisco 49ers -4.5,Kansas City Chiefs -1.0,Los Angeles Rams -2.5,San Francisco 49ers -7.5,San Francisco 49ers -8.0,San Francisco 49ers -9.0,San Francisco 49ers -4.5,San Francisco 49ers -3.5,San Francisco 49ers -3.0,San Francisco 49ers -6.5,San Francisco 49ers -9.5,San Francisco 49ers -14.0,San Francisco 49ers -9.5,San Francisco 49ers -4.0,Philadelphia Eagles -2.5
0,Weather,"69 degrees, relative humidity 87%, wind 16 mph",,"73 degrees, relative humidity 21%, wind 8 mph","73 degrees, relative humidity 53%, wind 13 mph","68 degrees, relative humidity 53%, wind 3 mph",,"64 degrees, relative humidity 34%, wind 10 mph",,"57 degrees, relative humidity 38%, wind 6 mph","64 degrees, relative humidity 52%, wind 4 mph","59 degrees, relative humidity 63%, wind 2 mph","58 degrees, relative humidity 70%, wind 5 mph","54 degrees, relative humidity 54%, wind 8 mph","39 degrees, relative humidity 71%, wind 6 mph","54 degrees, relative humidity 82%, wind 2 mph",,"57 degrees, relative humidity 77%, wind 2 mph","57 degrees, relative humidity 82%, wind 11 mph","55 degrees, relative humidity 47%, wind 19 mph","52 degrees, relative humidity 48%, wind 14 mph"
0,Won OT Toss,,,,,,,,,,,,,,,,Raiders,,,,
0,Won Toss,Bears,Seahawks (deferred),49ers,49ers (deferred),49ers,49ers (deferred),49ers,49ers (deferred),49ers (deferred),49ers (deferred),49ers (deferred),49ers (deferred),Buccaneers (deferred),49ers (deferred),49ers (deferred),49ers (deferred),49ers (deferred),49ers (deferred),Cowboys (deferred),49ers (deferred)
