,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18,Game19
0,Attendance,"59,374","69,796","69,853","68,912","62,716","56,576","60,877","59,012","64,256","60,268","71,493","68,758","50,481","71,650","69,361","71,612","74,447","93,470","79,132","73,202"
0,Duration,3:19,3:01,3:08,3:09,3:03,3:02,3:02,3:00,2:50,2:45,3:09,3:13,3:24,2:51,3:50,2:57,3:12,3:16,2:53,2:57
0,Over/Under,45.5 (over),49.0 (under),50.5 (over),52.0 (under),48.5 (under),42.5 (over),39.5 (over),45.0 (over),49.5 (under),45.0 (under),49.0 (over),45.5 (over),49.0 (push),48.0 (under),44.0 (under),43.5 (under),44.5 (over),51.0 (under),47.0 (under),46.0 (under)
0,Roof,dome,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,dome,retractable roof (closed),outdoors,dome
0,Surface,fieldturf,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,fieldturf,fieldturf,grass,grass,grass,matrixturf,matrixturf,grass,matrixturf
0,Vegas Line,San Francisco 49ers -9.0,San Francisco 49ers -3.0,San Francisco 49ers -3.0,San Francisco 49ers -2.5,Arizona Cardinals -5.0,San Francisco 49ers -4.0,San Francisco 49ers -4.0,San Francisco 49ers -3.5,Los Angeles Rams -4.0,San Francisco 49ers -6.5,San Francisco 49ers -3.5,San Francisco 49ers -3.5,San Francisco 49ers -1.5,San Francisco 49ers -8.5,San Francisco 49ers -3.5,San Francisco 49ers -12.5,Los Angeles Rams -3.5,Dallas Cowboys -3.0,Green Bay Packers -5.5,Los Angeles Rams -3.5
0,Weather,,"76 degrees, relative humidity 42%, wind 13 mph","69 degrees, relative humidity 57%, wind 15 mph","80 degrees, relative humidity 33%, no wind",,"64 degrees, relative humidity 84%, wind 16 mph","53 degrees, relative humidity 63%, wind 12 mph","57 degrees, relative humidity 74%, wind 8 mph","59 degrees, relative humidity 88%, no wind","68 degrees, relative humidity 84%, wind 17 mph","68 degrees, relative humidity 43%, wind 7 mph","41 degrees, relative humidity 76%, wind 4 mph","48 degrees, relative humidity 40%, wind 9 mph","46 degrees, relative humidity 81%, no wind","48 degrees, relative humidity 46%, wind 7 mph","50 degrees, relative humidity 58%, wind 6 mph",,,"15 degrees, relative humidity 53%, wind 12 mph",
0,Won OT Toss,,,,,,,,,,,,,Bengals,,,,49ers,,,
0,Won Toss,49ers (deferred),Eagles (deferred),49ers (deferred),49ers (deferred),Cardinals (deferred),Colts (deferred),Bears (deferred),Cardinals (deferred),49ers (deferred),Jaguars (deferred),49ers (deferred),49ers (deferred),Bengals (deferred),Falcons (deferred),Titans (deferred),49ers (deferred),49ers (deferred),Cowboys (deferred),49ers (deferred),49ers (deferred)
