,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
0,Attendance,"72,205","67,431","67,431","69,435","67,431","67,431","70,461","67,431","66,563","52,146","67,431","66,523","66,222","67,431","67,431","50,827","65,019"
0,Duration,3:16,3:09,3:10,2:47,3:01,3:22,2:55,2:52,2:54,3:15,3:25,3:11,3:06,2:43,2:48,2:49,3:04
0,Over/Under,42.0 (over),39.5 (over),38.5 (over),47.5 (under),47.0 (over),43.0 (over),45.5 (under),45.0 (push),49.5 (over),50.0 (over),42.0 (under),46.5 (under),46.5 (under),38.0 (under),32.0 (under),40.5 (under),40.0 (over)
0,Roof,outdoors,outdoors,outdoors,retractable roof (open),outdoors,outdoors,outdoors,outdoors,outdoors,dome,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors
0,Surface,grass,grass,grass,fieldturf,grass,grass,grass,grass,grass,fieldturf,grass,astroturf,fieldturf,grass,grass,grass,grass
0,Vegas Line,Carolina Panthers -1.5,Cleveland Browns -6.5,Cleveland Browns -4.5,Cleveland Browns -1.0,Los Angeles Chargers -1.0,Cleveland Browns -2.5,Baltimore Ravens -6.5,Cincinnati Bengals -3.0,Miami Dolphins -3.5,Buffalo Bills -7.5,Tampa Bay Buccaneers -3.0,Cleveland Browns -8.0,Cincinnati Bengals -5.5,Cleveland Browns -3.0,Cleveland Browns -3.0,Washington Commanders -2.0,Pittsburgh Steelers -2.5
0,Weather,"80 degrees, relative humidity 81%, wind 8 mph","80 degrees, relative humidity 55%, wind 11 mph","60 degrees, relative humidity 54%, wind 21 mph",,"59 degrees, relative humidity 44%, wind 15 mph","62 degrees, relative humidity 41%, wind 11 mph","64 degrees, relative humidity 59%, wind 6 mph","66 degrees, relative humidity 69%, wind 9 mph","85 degrees, relative humidity 48%, wind 7 mph",,"56 degrees, relative humidity 84%, wind 14 mph",,"47 degrees, relative humidity 63%, wind 8 mph","34 degrees, relative humidity 59%, wind 12 mph","6 degrees, relative humidity 66%, wind 27 mph","59 degrees, relative humidity 51%, wind 9 mph","36 degrees, relative humidity 64%, wind 8 mph"
0,Won OT Toss,,,,,,,,,,,Buccaneers,,,,,,
0,Won Toss,Browns (deferred),Browns,Browns,Falcons (deferred),Chargers (deferred),Patriots (deferred),Ravens (deferred),Browns (deferred),Dolphins (deferred),Bills (deferred),Browns,Browns (deferred),Browns (deferred),Ravens (deferred),Saints (deferred),Commanders (deferred),Steelers (deferred)
