,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18
0,Attendance,"58,192","58,360","67,964","69,879","60,018","65,749","65,664","86,215","62,758","73,493","59,560","60,743","68,409","69,050","70,043","64,581","70,050","70,250","73,220"
0,Duration,3:19,2:45,2:59,2:56,2:58,3:04,3:29,2:58,3:07,2:58,3:15,2:54,3:13,3:15,2:53,2:54,2:54,3:13,3:01
0,Over/Under,43.0 (over),45.0 (under),42.5 (over),45.5 (over),43.5 (under),41.0 (over),43.5 (under),40.5 (under),48.0 (under),51.0 (under),43.0 (over),51.0 (over),41.0 (over),48.0 (over),37.0 (under),43.0 (under),40.0 (under),47.5 (over),52.5 (under)
0,Roof,outdoors,outdoors,dome,outdoors,outdoors,retractable roof (open),outdoors,outdoors,outdoors,outdoors,outdoors,dome,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors
0,Surface,grass,grass,matrixturf,grass,grass,fieldturf,grass,grass,grass,grass,grass,fieldturf,grass,grass,fieldturf,astroturf,grass,grass,grass
0,Vegas Line,Washington Commanders -3.0,Indianapolis Colts -3.0,Los Angeles Chargers -3.0,Philadelphia Eagles -6.5,Jacksonville Jaguars -7.0,Indianapolis Colts -1.5,Jacksonville Jaguars -3.0,Jacksonville Jaguars -2.0,Las Vegas Raiders -2.5,Kansas City Chiefs -9.0,Baltimore Ravens -3.5,Detroit Lions -1.0,Tennessee Titans -3.5,Dallas Cowboys -4.0,New York Jets -2.0,Jacksonville Jaguars -3.0,Jacksonville Jaguars -6.5,Los Angeles Chargers -2.5,Kansas City Chiefs -9.0
0,Weather,"74 degrees, relative humidity 95%, wind 4 mph",,,"57 degrees, relative humidity 93%, wind 11 mph","80 degrees, relative humidity 69%, wind 8 mph",,,"61 degrees, relative humidity 77%, wind 11 mph","81 degrees, relative humidity 72%, wind 14 mph","33 degrees, relative humidity 56%, wind 7 mph","77 degrees, relative humidity 82%, wind 19 mph",,"54 degrees, relative humidity 77%, wind 8 mph","54 degrees, relative humidity 37%, wind 9 mph","43 degrees, relative humidity 89%, wind 17 mph",,"56 degrees, relative humidity 67%, wind 4 mph","37 degrees, relative humidity 75%, wind 4 mph","36 degrees, relative humidity 92%, wind 6 mph"
0,Won OT Toss,,,,,,,,,,,,,,Jaguars,,,,,
0,Won Toss,Commanders (deferred),Colts,Chargers (deferred),Eagles (deferred),Jaguars,Jaguars (deferred),Jaguars (deferred),Jaguars (deferred),Jaguars (deferred),Chiefs,Jaguars (deferred),Lions (deferred),Jaguars (deferred),Cowboys,Jets (deferred),Jaguars (deferred),Jaguars (deferred),Chargers (deferred),Chiefs (deferred)
