,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18,Game19,Game20
0,Attendance,"47,236","69,879","70,006","64,223","69,879","82,779","67,239","69,879","93,644","69,879","74,400","71,344","69,879","69,879","64,128","69,879","69,879","69,879","69,879","69,879","65,719"
0,Duration,3:29,2:57,3:03,3:00,2:51,2:58,2:52,3:15,2:57,3:03,3:13,3:05,2:53,3:05,3:20,3:01,2:53,3:07,3:08,3:24,3:36
0,Over/Under,49.5 (over),45.5 (under),49.5 (under),42.5 (over),42.5 (under),43.0 (under),47.5 (over),45.5 (over),43.5 (under),48.5 (under),49.0 (over),51.0 (under),45.0 (under),43.0 (under),46.5 (over),37.5 (over),37.0 (under),45.5 (under),42.0 (over),47.5 (over),48.5 (over)
0,Roof,outdoors,outdoors,dome,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,dome,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,dome
0,Super Bowl MVP,,,,,,,,,,,,,,,,,,,,,Jalen Hurts
0,Surface,grass,grass,sportturf,grass,grass,fieldturf,fieldturf,grass,matrixturf,grass,matrixturf,grass,grass,grass,grass,grass,grass,grass,grass,grass,sportturf
0,Vegas Line,Philadelphia Eagles -2.0,Philadelphia Eagles -5.5,New Orleans Saints -2.5,Philadelphia Eagles -1.0,Philadelphia Eagles -9.5,Philadelphia Eagles -3.0,Cincinnati Bengals -2.5,Philadelphia Eagles -7.5,Philadelphia Eagles -7.5,Philadelphia Eagles -3.5,Philadelphia Eagles -3.0,Baltimore Ravens -3.0,Philadelphia Eagles -13.5,Philadelphia Eagles -5.5,Philadelphia Eagles -4.0,Philadelphia Eagles -8.0,Philadelphia Eagles -2.5,Philadelphia Eagles -5.0,Philadelphia Eagles -6.5,Philadelphia Eagles -6.0,Kansas City Chiefs -1.0
0,Weather,"63 degrees, relative humidity 87%, wind 4 mph","71 degrees, relative humidity 72%, wind 9 mph",,"88 degrees, relative humidity 68%, wind 9 mph","82 degrees, relative humidity 41%, wind 10 mph","71 degrees, relative humidity 31%, wind 4 mph","59 degrees, relative humidity 37%, wind 6 mph","57 degrees, relative humidity 31%, wind 6 mph",,"46 degrees, relative humidity 63%, wind 9 mph",,"41 degrees, relative humidity 41%, wind 7 mph","55 degrees, relative humidity 37%, wind 16 mph","37 degrees, relative humidity 62%, wind 5 mph","32 degrees, relative humidity 36%, wind 8 mph","62 degrees, relative humidity 74%, wind 10 mph","31 degrees, relative humidity 37%, wind 19 mph","40 degrees, relative humidity 47%, wind 6 mph","34 degrees, relative humidity 67%, wind 8 mph","40 degrees, relative humidity 45%, wind 11 mph",
0,Won Toss,Packers,Falcons (deferred),Eagles (deferred),Eagles (deferred),Browns (deferred),Eagles (deferred),Eagles (deferred),Jaguars (deferred),Cowboys,Commanders (deferred),Eagles (deferred),Ravens (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Rams (deferred),Eagles (deferred),Chiefs (deferred)
