,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18,Game19
0,Attendance,"64,537","69,879","64,426","69,879","63,919","69,879","69,879","68,831","69,879","66,241","69,879","69,879","81,506","48,423","93,754","69,796","69,879","69,879","69,879",
0,Duration,3:15,2:48,3:11,2:56,2:53,3:03,2:54,2:50,2:54,2:56,3:09,3:09,3:00,3:10,3:03,2:53,2:57,2:51,3:02,3:31
0,Over/Under,48.5 (over),50.5 (under),47.5 (under),45.5 (over),49.0 (under),42.0 (over),43.0 (over),45.5 (over),43.5 (over),45.5 (under),46.0 (over),44.0 (over),45.0 (over),48.5 (under),47.0 (over),41.5 (under),42.0 (under),48.0 (under),45.5 (under),51.0 (over)
0,Roof,dome,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,retractable roof (closed),outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,retractable roof (open)
0,Super Bowl MVP,,,,,,,,,,,,,,,,,,,,Patrick Mahomes
0,Surface,fieldturf,grass,grass,grass,grass,grass,grass,astroturf,grass,fieldturf,grass,grass,fieldturf,grass,matrixturf,grass,grass,grass,grass,grass
0,Vegas Line,Philadelphia Eagles -6.0,Philadelphia Eagles -2.5,Philadelphia Eagles -6.0,Philadelphia Eagles -6.5,Philadelphia Eagles -5.0,Philadelphia Eagles -6.5,Philadelphia Eagles -10.5,Philadelphia Eagles -13.5,Philadelphia Eagles -10.5,Philadelphia Eagles -6.5,Philadelphia Eagles -6.5,Philadelphia Eagles -4.0,Philadelphia Eagles -7.0,Philadelphia Eagles -8.5,Dallas Cowboys -4.5,Philadelphia Eagles -5.5,Philadelphia Eagles -16.0,Philadelphia Eagles -7.5,Philadelphia Eagles -2.5,Philadelphia Eagles -1.0
0,Weather,,"76 degrees, relative humidity 62%, wind 4 mph","72 degrees, relative humidity 60%, wind 9 mph","57 degrees, relative humidity 93%, wind 11 mph",,"63 degrees, relative humidity 43%, wind 3 mph","61 degrees, relative humidity 47%, wind 2 mph",,"43 degrees, relative humidity 45%, wind 6 mph",,"62 degrees, relative humidity 86%, wind 24 mph","60 degrees, relative humidity 62%, wind 7 mph","37 degrees, relative humidity 78%, wind 6 mph","17 degrees, relative humidity 70%, wind 17 mph",,"54 degrees, relative humidity 57%, wind 11 mph","43 degrees, relative humidity 55%, wind 12 mph","40 degrees, relative humidity 55%, wind 6 mph","52 degrees, relative humidity 48%, wind 14 mph",
0,Won Toss,Eagles (deferred),Vikings (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Eagles (deferred),Packers (deferred),Titans (deferred),Eagles (deferred),Eagles (deferred),Cowboys (deferred),Eagles (deferred),Eagles (deferred),Giants (deferred),49ers (deferred),Chiefs (deferred)
