,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
0,Attendance,"76,324","25,381","25,386","25,374","77,373","54,685","25,388","65,878","60,835","25,015","93,012","25,320","25,393","75,011","77,562","25,430"
0,Duration,2:54,2:54,3:08,2:46,3:26,2:50,2:53,2:59,3:43,3:09,2:49,3:02,2:59,3:09,3:03,2:57
0,Over/Under,41.5 (over),46.0 (under),47.5 (under),48.0 (over),45.5 (over),48.5 (under),41.0 (under),49.0 (under),40.5 (under),41.5 (over),46.5 (under),45.0 (under),46.5 (under),47.0 (under),42.5 (under),43.0 (under)
0,Roof,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors
0,Surface,grass,grass,grass,grass,fieldturf,grass,grass,fieldturf,grass,grass,matrixturf,grass,grass,grass,fieldturf,grass
0,Vegas Line,Denver Broncos -3.0,Los Angeles Chargers -3.5,Kansas City Chiefs -3.0,Los Angeles Chargers -2.0,New York Giants -3.0,Oakland Raiders -3.0,Denver Broncos -1.0,New England Patriots -6.5,Jacksonville Jaguars -5.0,Los Angeles Chargers -7.0,Los Angeles Chargers -1.0,Los Angeles Chargers -13.5,Los Angeles Chargers -6.0,Kansas City Chiefs -1.0,Los Angeles Chargers -7.5,Los Angeles Chargers -7.0
0,Weather,"73 degrees, wind 12 mph","71 degrees, wind 7 mph","84 degrees, wind 5 mph","72 degrees, wind 6 mph","76 degrees, wind 7 mph","76 degrees, wind 9 mph","90 degrees, wind 4 mph","62 degrees, wind 8 mph","76 degrees, wind 5 mph","76 degrees, wind 6 mph",,"68 degrees, wind 7 mph","81 degrees, wind 4 mph","53 degrees, wind 9 mph","40 degrees, wind 6 mph","62 degrees, wind 2 mph"
0,Won OT Toss,,,,,,,,,Jaguars,,,,,,,
0,Won Toss,Broncos,Dolphins (deferred),Chargers,Chargers,Giants (deferred),Chargers,Chargers (deferred),Patriots (deferred),Jaguars (deferred),Bills,Cowboys,Chargers (deferred),Redskins (deferred),Chiefs (deferred),Jets (deferred),Chargers (deferred)
