,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17
0,Attendance,"35,242","77,240","69,853","78,281","64,195","62,332","78,219","63,696","73,476","78,235","66,959","77,948","78,273","70,815","77,901","77,832","56,735","79,132"
0,Duration,2:51,2:55,3:08,3:03,3:22,3:01,3:07,3:12,3:06,3:03,2:58,3:19,3:16,3:06,2:54,3:04,3:02,2:53
0,Over/Under,49.5 (under),48.0 (over),50.5 (over),44.5 (under),51.0 (under),44.0 (under),48.0 (under),50.5 (under),48.0 (under),49.5 (under),47.0 (over),46.5 (over),43.0 (over),45.0 (over),46.5 (under),42.5 (over),44.5 (over),47.0 (under)
0,Roof,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (open),outdoors,outdoors,dome,outdoors,outdoors,outdoors,outdoors,outdoors,dome,outdoors
0,Surface,grass,grass,grass,grass,fieldturf,grass,grass,grass,grass,grass,sportturf,grass,grass,grass,grass,grass,fieldturf,grass
0,Vegas Line,Green Bay Packers -3.5,Green Bay Packers -11.5,San Francisco 49ers -3.0,Green Bay Packers -6.0,Green Bay Packers -3.0,Green Bay Packers -6.0,Green Bay Packers -8.0,Arizona Cardinals -6.5,Kansas City Chiefs -7.5,Green Bay Packers -3.5,Green Bay Packers -1.0,Los Angeles Rams -2.0,Green Bay Packers -11.5,Green Bay Packers -9.5,Green Bay Packers -7.5,Green Bay Packers -13.0,Green Bay Packers -3.0,Green Bay Packers -5.5
0,Weather,"86 degrees, relative humidity 57%, wind 9 mph","73 degrees, relative humidity 84%, wind 12 mph","69 degrees, relative humidity 57%, wind 15 mph","67 degrees, relative humidity 87%, wind 4 mph","76 degrees, relative humidity 67%, wind 12 mph","59 degrees, relative humidity 39%, wind 6 mph","49 degrees, relative humidity 56%, wind 11 mph",,"51 degrees, relative humidity 74%, wind 12 mph","35 degrees, relative humidity 78%, wind 11 mph",,"37 degrees, relative humidity 46%, wind 14 mph","36 degrees, relative humidity 59%, wind 8 mph","43 degrees, relative humidity 52%, wind 11 mph","35 degrees, relative humidity 49%, wind 11 mph","11 degrees, relative humidity 60%, wind 9 mph",,"15 degrees, relative humidity 53%, wind 12 mph"
0,Won OT Toss,,,,,Bengals,,,,,,,,,,,,,
0,Won Toss,Packers,Lions,49ers (deferred),Packers (deferred),Bengals (deferred),Bears (deferred),Football Team (deferred),Cardinals (deferred),Chiefs (deferred),Seahawks (deferred),Vikings (deferred),Packers (deferred),Packers (deferred),Packers (deferred),Packers (deferred),Vikings (deferred),Lions (deferred),49ers (deferred)
