,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18
0,Attendance,"62,456","69,251","78,043","78,052","62,572","76,880","78,113","77,409","67,617","77,432","66,476","78,124","76,637","77,275","70,875","67,003","78,188","93,799","71,824"
0,Duration,3:10,3:13,3:07,3:04,2:55,2:59,3:08,3:05,3:08,3:08,3:07,3:05,3:07,2:48,3:07,2:57,2:35,3:09,3:03
0,Over/Under,41.5 (over),40.5 (over),41.5 (under),45.0 (over),44.5 (under),44.0 (under),41.5 (under),37.5 (under),38.5 (over),44.0 (under),47.0 (over),42.5 (over),37.0 (over),42.5 (over),37.5 (over),43.0 (push),45.0 (under),50.5 (over),50.5 (under)
0,Roof,outdoors,retractable roof (closed),outdoors,outdoors,dome,outdoors,outdoors,outdoors,outdoors,outdoors,dome,outdoors,outdoors,outdoors,outdoors,dome,outdoors,retractable roof (closed),outdoors
0,Surface,grass,fieldturf,grass,grass,grass,grass,grass,grass,grass,grass,fieldturf,grass,fieldturf,grass,grass,sportturf,grass,matrixturf,grass
0,Vegas Line,Chicago Bears -1.5,Atlanta Falcons -3.0,Green Bay Packers -1.5,Detroit Lions -2.5,Las Vegas Raiders -1.5,Denver Broncos -1.0,Minnesota Vikings -1.5,Green Bay Packers -3.5,Pittsburgh Steelers -3.0,Los Angeles Chargers -3.0,Detroit Lions -8.0,Kansas City Chiefs -5.5,Green Bay Packers -6.0,Green Bay Packers -3.5,Green Bay Packers -4.0,Minnesota Vikings -1.5,Green Bay Packers -3.0,Dallas Cowboys -7.0,San Francisco 49ers -10.0
0,Weather,"75 degrees, relative humidity 53%, wind 7 mph",,"68 degrees, relative humidity 68%, wind 10 mph","64 degrees, relative humidity 75%, wind 8 mph",,"72 degrees, relative humidity 22%, wind 9 mph","39 degrees, relative humidity 62%, wind 8 mph","51 degrees, relative humidity 54%, wind 8 mph","50 degrees, relative humidity 58%, wind 5 mph","45 degrees, relative humidity 55%, wind 5 mph",,"31 degrees, relative humidity 85%, wind 9 mph","39 degrees, relative humidity 50%, wind 14 mph","42 degrees, relative humidity 85%, wind 8 mph","67 degrees, relative humidity 43%, wind 1 mph",,"34 degrees, relative humidity 69%, wind 7 mph",,"59 degrees, relative humidity 77%, wind 8 mph"
0,Won Toss,Packers (deferred),Falcons (deferred),Packers (deferred),Packers (deferred),Raiders (deferred),Packers (deferred),Vikings (deferred),Packers (deferred),Packers (deferred),Chargers (deferred),Packers,Chiefs (deferred),Packers,Packers (deferred),Packers (deferred),Packers,Bears,Packers,Packers
