,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
0,Attendance,"70,591","69,187","66,800","78,312","68,202","71,638","56,848","70,109","68,749","77,982","57,799","65,155","59,119","59,110","65,878","67,420"
0,Duration,3:21,3:07,3:06,3:11,2:46,2:55,2:54,3:14,3:10,3:03,3:22,3:10,3:12,2:58,3:01,3:02
0,Over/Under,39.0 (over),41.5 (over),41.0 (under),43.5 (under),38.5 (under),40.5 (under),43.5 (under),44.5 (under),38.0 (over),38.0 (over),36.5 (over),40.0 (under),37.0 (over),40.0 (under),45.0 (under),39.5 (over)
0,Roof,outdoors,outdoors,dome,outdoors,outdoors,retractable roof (closed),retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors
0,Surface,grass,a_turf,sportturf,grass,a_turf,astroturf,fieldturf,a_turf,a_turf,fieldturf,a_turf,grass,a_turf,a_turf,fieldturf,a_turf
0,Vegas Line,Baltimore Ravens -7.5,Los Angeles Chargers -7.5,Minnesota Vikings -16.5,Green Bay Packers -8.5,Tennessee Titans -6.0,Houston Texans -10.5,Indianapolis Colts -7.0,New England Patriots -13.5,Chicago Bears -10.5,New York Jets -7.0,Jacksonville Jaguars -3.0,Miami Dolphins -3.5,Buffalo Bills -4.5,Buffalo Bills -2.5,New England Patriots -13.5,Buffalo Bills -5.5
0,Weather,"61 degrees, wind 12 mph","83 degrees, wind 6 mph",,"49 degrees, wind 9 mph","62 degrees, wind 8 mph",,,"46 degrees, wind 16 mph","49 degrees, wind 12 mph","46 degrees, wind 10 mph","44 degrees, wind 12 mph","86 degrees, wind 15 mph","31 degrees, wind 12 mph","39 degrees, wind 7 mph","40 degrees, wind 12 mph","33 degrees, wind 9 mph"
0,Won Toss,Bills (deferred),Bills (deferred),Vikings (deferred),Packers (deferred),Bills (deferred),Texans (deferred),Bills (deferred),Bills (deferred),Bills (deferred),Jets (deferred),Jaguars (deferred),Bills (deferred),Jets (deferred),Lions (deferred),Patriots (deferred),Dolphins (deferred)
