,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
0,Attendance,"55,976","71,101","55,070","68,117","73,029","60,087","62,073","68,948","40,038","54,333","71,463","62,633","50,232","56,515","49,036","50,417"
0,Duration,3:06,3:51,3:20,3:39,3:07,3:26,3:22,3:29,3:23,3:02,3:22,3:20,3:14,3:14,3:15,3:13
0,Over/Under,51.0 (under),48.0 (under),48.0 (over),48.5 (over),46.0 (over),48.5 (over),45.5 (over),51.0 (over),51.0 (over),50.5 (over),51.5 (over),46.5 (under),46.5 (over),46.0 (over),50.0 (under),48.0 (over)
0,Roof,outdoors,outdoors,outdoors,outdoors,dome,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,dome,outdoors,outdoors
0,Surface,grass,grass,grass,grass,astroturf,grass,grass,fieldturf,grass,grass,fieldturf,grass,grass,fieldturf,grass,grass
0,Vegas Line,Tampa Bay Buccaneers -1.0,Carolina Panthers -6.5,Tampa Bay Buccaneers -5.0,Los Angeles Rams -9.0,New Orleans Saints -3.0,Carolina Panthers -2.0,Tennessee Titans -2.0,Seattle Seahawks -4.0,Tampa Bay Buccaneers -5.5,New Orleans Saints -5.0,Atlanta Falcons -3.5,Tampa Bay Buccaneers -3.0,Tampa Bay Buccaneers -3.0,Tampa Bay Buccaneers -5.5,Houston Texans -3.0,Tampa Bay Buccaneers -1.0
0,Weather,"93 degrees, relative humidity 52%, wind 9 mph","85 degrees, relative humidity 55%, wind 3 mph","88 degrees, relative humidity 46%, wind 11 mph","74 degrees, relative humidity 41%, wind 2 mph",,"61 degrees, relative humidity 86%, wind 14 mph","59 degrees, relative humidity 67%, wind 3 mph","54 degrees, relative humidity 66%, wind 6 mph","77 degrees, relative humidity 53%, wind 8 mph","55 degrees, relative humidity 79%, wind 4 mph",,,"78 degrees, relative humidity 58%, wind 9 mph",,"73 degrees, relative humidity 65%, wind 11 mph","78 degrees, relative humidity 77%, wind 12 mph"
0,Won OT Toss,,,,,,,,Seahawks,,,,,,,,Buccaneers
0,Won Toss,Buccaneers,Buccaneers,Giants (deferred),Rams (deferred),Buccaneers,Buccaneers,Titans (deferred),Buccaneers,Cardinals (deferred),Buccaneers (deferred),Falcons,Jaguars (deferred),Buccaneers,Lions (deferred),Buccaneers,Falcons
