,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
clt,Cmp-Att-Yd-TD-INT,36-46-363-1-2,11-26-113-0-3,17-29-168-1-3,16-29-190-1-0,21-33-243-0-2,25-39-313-0-1,23-34-262-3-0,19-23-170-0-0,29-39-308-1-0,27-38-311-3-1,13-22-221-1-0,27-35-285-2-0,19-28-244-2-0,33-41-373-2-0,21-34-270-1-1,26-42-261-2-0,27-46-309-2-0
clt,First Downs,27,12,15,18,15,22,26,19,26,21,28,25,25,22,21,18,27
clt,Fourth Down Conv.,1-3,0-0,0-1,1-2,1-1,2-2,1-1,1-1,3-5,0-1,1-1,1-2,0-0,1-2,0-1,0-2,2-4
clt,Fumbles-Lost,0-0,0-0,0-0,0-0,0-0,1-0,1-0,3-1,0-0,3-3,0-0,0-0,0-0,3-2,1-1,1-1,1-0
clt,HomeTeam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
clt,Net Pass Yards,357,95,151,186,240,300,247,156,297,301,220,262,244,342,238,230,309
clt,Opp Score,27,28,36,11,32,31,21,10,17,34,26,20,27,27,28,28,27
clt,Opp_Cmp-Att-Yd-TD-INT,19-20-173-3-0,19-25-214-1-1,19-25-234-1-0,26-42-249-1-1,22-38-265-2-2,29-44-371-3-1,24-42-336-3-1,25-44-227-0-1,15-27-147-1-0,24-36-288-3-1,24-44-295-2-1,26-38-341-0-1,32-46-345-2-2,22-29-228-2-0,34-49-341-3-0,17-27-164-1-1,26-35-324-2-0
clt,Opp_First Downs,17,24,21,16,22,23,20,20,25,23,27,20,26,20,26,23,22
clt,Opp_Fourth Down Conv.,0-0,1-1,1-1,0-0,1-1,0-0,0-1,2-4,0-1,2-2,1-2,0-0,0-0,1-1,0-1,0-0,0-0
clt,Opp_Fumbles-Lost,0-0,1-0,0-0,0-0,1-0,1-1,3-1,2-1,0-0,1-1,0-0,2-1,1-1,0-0,1-0,1-0,1-0
clt,Opp_Net Pass Yards,150,203,234,241,261,371,297,227,137,280,280,308,345,223,332,164,301
clt,Opp_Penalties-Yards,6-61,9-93,4-40,8-103,2-10,6-55,4-76,4-30,3-30,8-116,6-50,3-30,6-33,4-35,6-49,1-15,2-7
clt,Opp_Rush-Yds-TDs,23-91-0,40-151-1,31-119-1,16-28-0,33-124-0,15-59-1,13-29-0,21-112-1,32-157-1,37-140-0,21-56-2,19-90-2,22-79-1,23-127-1,14-22-1,37-273-2,21-96-1
clt,Opp_Sacked-Yards,4-23,2-11,0-0,1-8,1-4,1-0,5-39,0-0,1-10,1-8,2-15,5-33,0-0,1-5,1-9,0-0,2-23
clt,Opp_Third Down Conv.,5-10,3-11,3-10,4-14,10-17,7-11,7-14,2-12,3-10,6-16,5-13,5-13,8-12,6-11,4-11,3-10,2-9
clt,Opp_Time of Possession,26:37,38:25,30:08,27:32,34:45,25:32,22:14,26:34,28:42,35:01,24:27,26:28,31:25,29:10,27:32,33:38,25:43
clt,Opp_Total Yards,241,354,353,269,385,430,326,339,294,420,336,398,424,350,354,437,397
clt,Opp_Turnovers,0,1,0,1,2,2,2,2,0,2,1,2,3,0,0,1,0
clt,Penalties-Yards,5-80,6-45,7-57,8-76,5-34,6-20,3-19,5-55,9-73,7-45,9-63,7-50,6-50,5-24,9-83,3-54,2-10
clt,Rush-Yds-TDs,22-88-1,18-80-1,29-109-0,38-103-0,18-68-1,32-98-3,39-119-2,38-110-2,29-133-2,18-66-1,45-229-4,29-109-1,31-212-2,21-83-0,28-127-2,17-53-0,30-163-1
clt,Sacked-Yards,1-6,3-18,2-17,1-4,1-3,2-13,2-15,2-14,1-11,1-10,1-1,3-23,0-0,5-31,5-32,6-31,0-0
clt,Third Down Conv.,4-12,2-9,3-12,8-19,4-11,8-17,7-14,5-13,4-12,4-9,5-12,3-11,8-11,8-15,5-13,5-15,9-17
clt,Time of Possession,33:23,21:35,29:52,32:28,25:15,34:28,37:46,33:26,31:18,27:49,35:33,33:32,28:35,30:50,32:28,26:22,34:17
clt,Total Yards,445,175,260,289,308,398,366,266,430,367,449,371,456,425,365,283,472
clt,Turnovers,2,3,3,0,2,1,0,1,0,4,0,0,0,2,2,1,0
clt,clt Score,20,11,7,19,23,27,41,24,34,31,45,26,44,20,24,14,24
