,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
rai,Cmp-Att-Yd-TD-INT,25-33-257-1-1,30-38-276-1-1,26-37-319-3-0,24-32-176-1-1,22-37-231-1-3,14-24-145-0-0,21-44-206-0-3,27-38-262-2-1,21-33-198-1-0,30-43-282-2-1,25-42-273-2-0,23-35-340-2-0,23-37-205-0-1,11-17-112-1-1,25-39-247-1-0,20-35-242-2-0,28-36-346-2-0
rai,First Downs,14,18,24,16,20,18,20,23,16,22,19,20,16,14,15,22,26
rai,Fourth Down Conv.,0-1,0-1,0-0,0-1,0-1,1-1,1-1,0-0,0-1,2-2,0-0,0-1,3-3,0-0,1-2,0-0,1-1
rai,Fumbles-Lost,2-2,1-0,0-0,1-0,0-0,1-0,1-1,1-0,2-2,0-0,0-0,2-1,2-1,1-0,3-2,0-0,1-0
rai,HomeTeam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rai,Net Pass Yards,225,233,306,149,215,110,195,252,157,268,262,318,195,93,236,232,336
rai,Opp Score,22,23,22,20,34,13,20,20,41,34,19,19,28,9,19,10,20
rai,Opp_Cmp-Att-Yd-TD-INT,17-26-144-1-0,21-34-247-1-1,27-40-296-2-1,14-24-130-0-0,19-27-206-2-0,27-40-227-1-1,14-23-154-0-1,24-30-209-2-0,27-39-251-5-1,28-36-288-3-0,31-53-328-1-1,26-46-306-1-0,18-29-295-3-2,23-39-208-1-2,24-38-257-0-0,20-36-218-1-2,25-36-225-2-1
rai,Opp_First Downs,11,21,20,17,18,16,15,15,26,25,21,18,21,16,21,13,16
rai,Opp_Fourth Down Conv.,0-0,1-1,1-3,0-0,1-1,1-3,0-1,1-2,1-1,2-2,2-2,0-0,1-1,2-2,0-0,1-1,1-2
rai,Opp_Fumbles-Lost,0-0,0-0,0-0,1-1,1-0,3-2,0-0,1-1,0-0,1-0,2-1,1-0,2-1,1-1,0-0,2-0,0-0
rai,Opp_Net Pass Yards,140,232,276,116,180,218,144,195,243,271,300,266,268,184,245,188,225
rai,Opp_Penalties-Yards,7-50,11-109,6-54,6-49,9-44,4-42,3-28,5-32,7-60,4-23,4-44,7-40,5-31,7-55,7-62,10-85,3-28
rai,Opp_Rush-Yds-TDs,27-176-1,27-151-1,16-55-1,29-152-2,28-109-1,19-57-1,28-115-2,21-33-0,31-130-0,26-82-1,16-69-0,16-63-0,26-152-1,22-65-0,27-69-2,13-81-0,12-39-0
rai,Opp_Sacked-Yards,1-4,2-15,3-20,2-14,3-26,1-9,1-10,5-14,1-8,2-17,5-28,5-40,4-27,4-24,2-12,4-30,0-0
rai,Opp_Third Down Conv.,4-15,3-11,3-11,4-12,3-12,2-11,2-10,6-13,8-15,8-12,4-14,7-16,5-12,4-14,4-14,1-10,2-9
rai,Opp_Time of Possession,28:16,29:17,23:58,29:18,28:37,28:09,26:12,27:30,35:14,33:12,28:49,28:48,28:30,26:08,34:18,22:10,21:02
rai,Opp_Total Yards,316,383,331,268,289,275,259,228,373,353,369,329,420,249,314,269,264
rai,Opp_Turnovers,0,1,1,1,0,3,1,1,1,0,2,0,3,3,0,2,1
rai,Penalties-Yards,2-15,3-15,7-51,5-38,11-79,7-50,10-80,8-55,6-51,7-49,6-58,9-101,3-31,6-30,8-60,3-20,7-40
rai,Rush-Yds-TDs,22-71-0,17-27-1,31-131-1,22-92-0,25-115-1,35-183-3,29-122-0,29-82-1,21-60-1,16-60-0,22-63-0,25-116-0,25-91-1,37-168-0,21-72-1,38-156-0,35-137-1
rai,Sacked-Yards,4-32,5-43,2-13,3-27,3-16,3-35,2-11,1-10,5-41,3-14,1-11,3-22,2-10,3-19,1-11,1-10,1-10
rai,Third Down Conv.,5-14,4-12,5-12,3-10,7-15,4-13,3-15,12-16,5-13,8-14,6-15,3-12,4-13,4-13,6-15,10-18,7-14
rai,Time of Possession,31:44,30:43,36:02,30:42,31:23,31:51,33:48,32:30,24:46,26:48,31:11,31:12,31:30,33:52,25:42,37:50,38:58
rai,Total Yards,296,260,437,241,330,293,317,334,217,328,325,434,286,261,308,388,473
rai,Turnovers,3,1,0,1,3,0,4,1,2,1,0,1,2,1,2,0,0
rai,rai Score,10,26,36,16,18,32,15,27,24,19,29,17,13,15,14,25,34
