,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18
0,Attendance,"73,611","70,762","93,566","70,636","66,341","71,316","64,828","67,431","71,051","71,439","67,551","70,240","71,344","77,455","71,313","71,544","70,562","70,546","70,697"
0,Duration,3:10,3:22,3:14,2:55,3:28,2:59,3:08,3:15,2:57,3:20,3:19,3:02,3:05,2:56,2:55,2:58,3:09,2:49,2:54
0,Over/Under,47.0 (push),41.5 (over),48.0 (over),46.5 (under),48.5 (over),51.5 (over),50.0 (over),45.5 (over),46.5 (over),53.5 (over),48.5 (under),50.5 (over),51.0 (under),42.5 (over),44.5 (over),47.0 (under),41.5 (over),43.5 (under),51.0 (over)
0,Roof,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,dome,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors
0,Surface,grass,grass,matrixturf,grass,fieldturf,grass,grass,grass,grass,grass,grass,matrixturf,grass,fieldturf,grass,astroturf,grass,grass,a_turf
0,Vegas Line,Kansas City Chiefs -3.0,Baltimore Ravens -9.0,Baltimore Ravens -1.0,Baltimore Ravens -2.5,Baltimore Ravens -1.0,Baltimore Ravens -6.5,Baltimore Ravens -3.5,Baltimore Ravens -9.0,Baltimore Ravens -9.5,Baltimore Ravens -6.0,Baltimore Ravens -3.0,Baltimore Ravens -2.5,Baltimore Ravens -3.0,Baltimore Ravens -16.5,Baltimore Ravens -7.0,Baltimore Ravens -6.0,Baltimore Ravens -20.0,Baltimore Ravens -9.5,Baltimore Ravens -1.0
0,Weather,"67 degrees, relative humidity 53%, wind 8 mph","76 degrees, relative humidity 64%, wind 10 mph",,"68 degrees, relative humidity 89%, wind 8 mph","81 degrees, relative humidity 57%, wind 10 mph","75 degrees, relative humidity 55%, wind 8 mph","80 degrees, relative humidity 65%, wind 8 mph","52 degrees, relative humidity 50%, wind 4 mph","57 degrees, relative humidity 30%, wind 3 mph","69 degrees, relative humidity 43%, wind 6 mph","52 degrees, relative humidity 61%, wind 5 mph",,"41 degrees, relative humidity 41%, wind 7 mph","36 degrees, relative humidity 62%, wind 6 mph","35 degrees, relative humidity 32%, wind 15 mph",,"31 degrees, relative humidity 35%, wind 16 mph","32 degrees, relative humidity 54%, wind 12 mph","19 degrees, relative humidity 84%, wind 4 mph"
0,Won OT Toss,,,,,Ravens,,,,,,,,,,,,,,
0,Won Toss,Chiefs (deferred),Ravens (deferred),Cowboys,Ravens (deferred),Bengals (deferred),Commanders (deferred),Buccaneers,Browns (deferred),Ravens (deferred),Ravens (deferred),Steelers (deferred),Ravens (deferred),Ravens (deferred),Giants (deferred),Steelers (deferred),Texans (deferred),Ravens (deferred),Steelers,Bills (deferred)
