,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17
0,Attendance,,,,,,,"4,345","12,200",,,,,"11,974",,,"10,499","14,029","6,772"
0,Duration,3:01,2:55,2:58,2:50,2:57,3:31,3:19,3:03,2:53,3:13,3:05,2:58,3:27,2:57,3:04,2:55,2:45,3:03
0,Over/Under,47.0 (under),49.5 (under),55.0 (under),45.0 (over),49.0 (under),46.5 (over),44.0 (over),47.5 (under),44.0 (under),50.5 (over),42.0 (under),45.5 (over),46.0 (over),49.0 (over),43.0 (under),46.0 (under),53.5 (under),49.5 (under)
0,Roof,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors
0,Surface,grass,grass,grass,grass,grass,grass,grass,fieldturf,fieldturf,grass,grass,grass,grass,grass,grass,grass,grass,astroturf
0,Vegas Line,Baltimore Ravens -7.0,Baltimore Ravens -7.5,Baltimore Ravens -3.5,Baltimore Ravens -14.5,Baltimore Ravens -12.5,Baltimore Ravens -10.5,Baltimore Ravens -4.0,Indianapolis Colts -1.0,Baltimore Ravens -7.0,Baltimore Ravens -6.0,Pittsburgh Steelers -10.0,Baltimore Ravens -8.0,Baltimore Ravens -3.0,Baltimore Ravens -13.0,Baltimore Ravens -10.0,Baltimore Ravens -13.5,Baltimore Ravens -3.5,Buffalo Bills -2.5
0,Weather,"76 degrees, relative humidity 72%, wind 5 mph",,"73 degrees, relative humidity 84%, wind 8 mph","65 degrees, relative humidity 45%, wind 5 mph","69 degrees, relative humidity 92%, wind 3 mph","61 degrees, relative humidity 52%, wind 7 mph","52 degrees, relative humidity 97%, wind 7 mph",,"52 degrees, relative humidity 81%, wind 13 mph","53 degrees, relative humidity 67%, wind 6 mph","36 degrees, relative humidity 68%, wind 14 mph","38 degrees, relative humidity 54%, wind 9 mph","34 degrees, relative humidity 51%, wind 18 mph","39 degrees, relative humidity 78%, wind 3 mph","38 degrees, relative humidity 48%, wind 3 mph","39 degrees, relative humidity 79%, wind 10 mph, wind chill 0","33 degrees, relative humidity 63%, wind 1 mph","34 degrees, relative humidity 81%, wind 13 mph"
0,Won OT Toss,,,,,,,,,,Ravens,,,,,,,,
0,Won Toss,Ravens (deferred),Texans,Chiefs (deferred),Ravens (deferred),Bengals,Ravens (deferred),Steelers (deferred),Ravens (deferred),Patriots (deferred),Titans (deferred),Steelers (deferred),Ravens (deferred),Ravens (deferred),Jaguars (deferred),Giants (deferred),Bengals (deferred),Ravens (deferred),Bills (deferred)
