,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18
0,Attendance,"65,841","92,944","73,708","67,260","70,548","70,004","66,158","67,431","66,160","66,401","69,441","66,243","66,222","69,305","65,878","65,849","66,399","70,733","73,426"
0,Duration,3:42,3:00,3:15,3:06,2:57,2:58,2:49,2:52,2:54,3:18,2:58,2:56,3:06,3:07,3:20,3:22,3:02,3:01,3:23
0,Over/Under,44.0 (under),42.0 (under),45.0 (under),47.5 (under),47.5 (under),43.0 (over),47.0 (over),45.0 (push),42.5 (over),40.0 (over),43.0 (under),53.0 (under),46.5 (under),45.0 (over),41.5 (under),39.5 (over),40.5 (over),49.0 (under),48.0 (under)
0,Roof,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,dome,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors
0,Surface,fieldturf,matrixturf,fieldturf,fieldturf,grass,sportturf,fieldturf,grass,fieldturf,grass,grass,fieldturf,fieldturf,grass,fieldturf,fieldturf,fieldturf,a_turf,grass
0,Vegas Line,Cincinnati Bengals -7.0,Cincinnati Bengals -7.0,Cincinnati Bengals -6.0,Cincinnati Bengals -3.5,Baltimore Ravens -3.5,Cincinnati Bengals -3.0,Cincinnati Bengals -6.5,Cincinnati Bengals -3.0,Cincinnati Bengals -7.0,Cincinnati Bengals -3.5,Cincinnati Bengals -1.5,Kansas City Chiefs -2.5,Cincinnati Bengals -5.5,Cincinnati Bengals -3.5,Cincinnati Bengals -3.0,Cincinnati Bengals -9.0,Cincinnati Bengals -8.5,Buffalo Bills -5.5,Kansas City Chiefs -1.5
0,Weather,"76 degrees, relative humidity 83%, wind 5 mph",,"66 degrees, relative humidity 62%, wind 8 mph","63 degrees, relative humidity 54%, wind 12 mph","60 degrees, relative humidity 42%, wind 3 mph",,"73 degrees, relative humidity 43%, wind 7 mph","66 degrees, relative humidity 69%, wind 9 mph","68 degrees, relative humidity 57%, wind 11 mph","27 degrees, relative humidity 38%, wind 12 mph","56 degrees, relative humidity 62%, wind 14 mph","57 degrees, relative humidity 77%, wind 2 mph","47 degrees, relative humidity 63%, wind 8 mph","66 degrees, relative humidity 43%, wind 6 mph","21 degrees, relative humidity 43%, wind 2 mph","38 degrees, relative humidity 62%, wind 7 mph","30 degrees, relative humidity 71%, wind 4 mph","32 degrees, relative humidity 100%, wind 4 mph","22 degrees, relative humidity 55%, wind 13 mph"
0,Won OT Toss,Steelers,,,,,,,,,,,,,,,,,,
0,Won Toss,Bengals (deferred),Bengals (deferred),Bengals,Dolphins (deferred),Ravens (deferred),Saints (deferred),Bengals,Browns (deferred),Panthers (deferred),Steelers (deferred),Titans (deferred),Bengals,Browns (deferred),Buccaneers (deferred),Patriots (deferred),Ravens,Bengals,Bills (deferred),Chiefs (deferred)
