,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
CHI,CHI Score,20,17,10,28,40,13,30,13,17,16,26,12,28,17,27,37,9
CHI,Cmp-Att-Yd-TD-INT,24-37-216-1-1,16-29-211-1-2,11-22-99-1-1,28-35-335-4-1,15-29-282-4-0,16-24-141-0-2,21-29-162-1-0,25-37-232-0-2,18-30-220-2-3,20-33-162-0-0,16-23-169-1-0,27-37-217-0-0,19-33-223-1-0,19-40-166-1-2,15-27-170-1-1,20-32-268-1-0,11-16-148-0-0
CHI,First Downs,22,14,11,26,18,18,23,17,20,21,25,18,20,12,22,22,13
CHI,Fourth Down Conv.,1-2,0-0,1-2,1-3,1-1,0-1,0-1,1-4,1-1,1-1,2-2,1-1,1-2,0-2,0-0,1-2,1-1
CHI,Fumbles-Lost,1-1,2-0,1-1,1-1,1-0,2-1,1-0,1-0,3-2,0-0,2-1,3-2,1-0,4-1,0-0,1-0,0-0
CHI,HomeTeam,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False
CHI,Net Pass Yards,189,169,87,300,273,113,150,222,212,162,151,199,194,148,170,240,117
CHI,Opp Score,38,27,41,31,20,19,12,30,24,13,31,10,13,20,16,17,17
CHI,Opp_Cmp-Att-Yd-TD-INT,15-27-245-3-0,26-34-317-1-0,27-38-303-3-2,21-28-223-3-0,37-51-388-2-1,21-31-181-1-0,27-45-204-1-3,31-40-298-3-0,26-35-214-3-0,21-38-185-0-0,23-35-236-2-3,22-32-185-1-4,20-35-161-1-2,29-45-379-2-3,24-38-230-2-0,13-33-180-1-4,27-32-316-2-0
CHI,Opp_First Downs,15,19,31,17,23,12,20,20,18,12,23,15,13,14,16,15,24
CHI,Opp_Fourth Down Conv.,1-2,1-1,0-0,0-0,0-1,1-2,2-2,0-1,0-1,3-3,0-0,0-2,1-5,1-1,0-1,0-1,0-0
CHI,Opp_Fumbles-Lost,2-0,2-0,0-0,0-0,1-1,3-1,0-0,1-1,0-0,1-0,1-1,2-0,2-1,1-0,1-0,1-0,1-1
CHI,Opp_Net Pass Yards,237,317,303,214,359,174,196,298,214,170,223,169,127,348,213,173,308
CHI,Opp_Penalties-Yards,9-90,7-54,3-15,7-39,1-5,5-63,2-15,2-15,1-5,5-45,5-25,4-24,8-59,9-48,2-8,1-15,1-5
CHI,Opp_Rush-Yds-TDs,32-92-1,34-120-1,37-153-2,19-97-0,10-29-0,22-46-0,14-39-0,25-54-0,27-87-0,16-43-0,22-115-2,17-73-0,24-140-1,18-29-0,20-93-0,24-134-1,27-124-0
CHI,Opp_Sacked-Yards,1-8,0-0,0-0,1-9,5-29,2-7,1-8,0-0,0-0,3-15,2-13,2-16,4-34,4-31,2-17,2-7,1-8
CHI,Opp_Third Down Conv.,9-16,8-15,10-14,6-11,6-12,2-13,2-9,7-13,7-14,3-15,8-11,2-9,6-15,4-16,7-16,4-13,7-10
CHI,Opp_Time of Possession,29:17,35:56,36:13,26:11,29:56,24:49,25:54,31:28,29:20,26:29,19:36,24:10,26:41,31:00,25:28,22:46,31:24
CHI,Opp_Total Yards,329,437,456,311,388,220,235,352,301,213,338,242,267,377,306,307,432
CHI,Opp_Turnovers,0,0,2,0,2,1,3,1,0,0,4,4,3,3,0,4,1
CHI,Penalties-Yards,7-61,5-28,6-32,10-91,3-35,5-29,9-110,7-53,8-71,7-44,6-69,7-76,4-35,4-19,5-35,5-55,1-10
CHI,Rush-Yds-TDs,29-122-1,16-67-1,26-116-0,31-171-0,32-178-0,36-162-1,38-173-2,25-73-2,32-156-0,37-133-1,46-183-1,28-118-0,30-142-2,27-88-0,39-250-2,37-192-3,25-75-0
CHI,Sacked-Yards,4-27,6-42,3-12,4-35,3-9,5-28,2-12,1-10,2-8,0-0,2-18,3-18,3-29,3-18,1-0,3-28,5-31
CHI,Third Down Conv.,3-13,6-13,4-12,6-12,7-15,6-14,8-13,6-14,6-12,6-15,5-13,8-18,6-14,4-18,8-15,6-16,3-11
CHI,Time of Possession,30:43,24:04,23:47,33:49,30:04,35:11,34:06,28:32,30:40,33:31,40:24,35:50,33:19,29:00,34:32,37:14,28:36
CHI,Total Yards,311,236,203,471,451,275,323,295,368,295,334,317,336,236,420,432,192
CHI,Turnovers,2,2,2,2,0,3,0,2,5,0,1,2,0,3,1,0,0
