,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
DEN,Cmp-Att-Yd-TD-INT,29-42-340-1-0,14-31-219-1-1,20-33-184-0-0,17-25-237-2-0,21-39-274-0-2,15-28-188-1-0,24-46-225-0-1,18-30-252-1-1,19-36-255-2-0,23-37-307-2-0,11-19-164-1-0,17-22-189-0-0,28-42-352-3-3,21-26-197-1-1,24-28-230-2-0,26-38-222-1-1,30-44-298-3-0
DEN,DEN Score,16,16,11,23,9,16,9,21,17,22,23,9,34,24,51,24,28
DEN,First Downs,20,20,14,12,18,13,21,18,14,20,19,12,20,23,26,21,21
DEN,Fourth Down Conv.,0-1,1-1,0-0,1-2,1-2,0-0,1-3,2-3,0-0,0-0,2-2,0-0,0-0,0-0,1-1,1-2,0-0
DEN,Fumbles-Lost,2-2,0-0,2-0,1-1,2-0,3-1,1-0,0-0,2-1,0-0,2-1,0-0,0-0,3-1,1-0,1-1,3-2
DEN,HomeTeam,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
DEN,Net Pass Yards,330,201,160,214,250,160,219,230,244,298,164,184,342,156,230,190,293
DEN,Opp Score,17,9,10,32,12,19,16,17,10,16,10,10,28,15,14,27,31
DEN,Opp_Cmp-Att-Yd-TD-INT,23-28-195-2-0,19-38-177-0-0,18-29-211-1-1,21-34-188-0-0,26-41-251-0-2,37-57-238-0-1,16-26-121-0-0,18-31-133-1-2,21-42-286-1-1,24-31-247-0-0,19-35-142-1-0,30-37-198-0-2,27-44-263-4-2,20-36-173-0-3,19-35-259-1-4,29-42-328-3-1,13-24-283-3-1
DEN,Opp_First Downs,19,15,13,25,19,24,10,24,18,19,14,20,17,13,18,22,22
DEN,Opp_Fourth Down Conv.,0-1,1-3,0-0,0-0,0-0,1-3,0-0,0-0,2-3,0-0,0-1,3-3,1-2,0-0,1-3,1-1,1-1
DEN,Opp_Fumbles-Lost,3-1,2-0,3-2,0-0,4-0,0-0,0-0,1-0,3-0,2-0,2-2,1-0,1-0,0-0,0-0,1-1,3-1
DEN,Opp_Net Pass Yards,177,154,179,173,200,224,105,114,248,226,125,182,214,167,219,328,266
DEN,Opp_Penalties-Yards,5-77,8-94,7-40,4-25,8-64,9-89,11-85,5-54,8-50,5-45,4-44,3-15,6-38,7-46,6-55,5-31,3-36
DEN,Opp_Rush-Yds-TDs,19-76-0,18-80-0,19-88-0,38-212-2,26-106-0,24-73-1,24-155-1,32-191-1,25-65-0,28-94-1,19-121-0,28-103-1,19-106-0,20-73-1,20-104-0,16-46-1,36-205-1
DEN,Opp_Sacked-Yards,2-18,3-23,4-32,2-15,6-51,2-14,3-16,2-19,6-38,3-21,3-17,4-16,6-49,3-6,6-40,0-0,2-17
DEN,Opp_Third Down Conv.,6-11,2-13,1-10,7-14,4-16,11-22,3-14,4-11,4-17,3-12,4-14,3-13,6-17,2-12,3-10,2-9,5-12
DEN,Opp_Time of Possession,26:21,27:27,25:31,34:52,34:48,38:49,27:37,34:04,33:57,28:57,22:57,32:29,29:47,27:02,23:25,26:54,31:03
DEN,Opp_Total Yards,253,234,267,385,306,297,260,305,313,320,246,285,320,240,323,374,471
DEN,Opp_Turnovers,1,0,3,0,2,1,0,2,1,0,2,2,2,3,4,2,2
DEN,Penalties-Yards,12-106,13-100,5-30,7-50,7-49,10-151,4-34,12-80,9-60,9-98,4-34,4-48,4-70,4-31,3-6,3-23,5-34
DEN,Rush-Yds-TDs,20-103-0,31-149-0,33-101-1,20-85-1,28-125-0,23-98-0,28-105-1,28-101-2,23-63-0,24-109-0,46-185-1,28-88-0,23-89-0,34-168-2,36-158-3,24-117-2,22-59-0
DEN,Sacked-Yards,2-10,3-18,4-24,3-23,4-24,4-28,1-6,3-22,1-11,1-9,0-0,2-5,2-10,7-41,0-0,4-32,1-5
DEN,Third Down Conv.,8-15,3-12,6-19,3-11,2-15,4-14,5-16,2-11,6-16,3-11,2-12,2-12,6-12,4-11,6-10,3-12,7-14
DEN,Time of Possession,33:39,32:33,34:29,25:08,32:39,28:33,32:23,25:56,26:03,32:39,37:03,27:31,30:13,32:58,36:35,33:06,28:57
DEN,Total Yards,433,350,261,299,375,258,324,331,307,407,349,272,431,324,388,307,352
DEN,Turnovers,2,1,0,1,2,1,1,1,1,0,1,0,3,2,0,2,2
