,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
0,Attendance,"76,324","76,919","68,865","76,909","76,721","25,388","76,573","69,596","76,820","75,707","53,930","65,092","75,518","63,411","72,889","75,928"
0,Duration,2:54,4:15,3:03,2:58,3:05,2:53,3:05,3:21,3:00,3:04,3:09,3:20,2:45,3:00,3:03,3:07
0,Over/Under,41.5 (over),44.0 (over),40.0 (over),44.0 (under),37.5 (under),41.0 (under),42.0 (over),41.0 (over),45.0 (over),37.5 (under),41.0 (under),41.0 (over),40.5 (under),40.5 (under),39.5 (under),37.5 (over)
0,Roof,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors
0,Surface,grass,grass,a_turf,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,fieldturf,grass,grass
0,Vegas Line,Denver Broncos -3.0,Dallas Cowboys -2.5,Denver Broncos -3.5,Denver Broncos -3.5,Denver Broncos -13.5,Denver Broncos -1.0,Kansas City Chiefs -7.0,Philadelphia Eagles -7.0,New England Patriots -7.0,Denver Broncos -2.5,Oakland Raiders -3.5,Denver Broncos -1.0,New York Jets -1.0,Denver Broncos -3.0,Washington Redskins -3.0,Denver Broncos -3.0
0,Weather,"73 degrees, wind 12 mph","72 degrees, wind 5 mph","83 degrees, wind 5 mph","72 degrees, wind 7 mph","61 degrees, wind 4 mph","90 degrees, wind 4 mph","44 degrees, wind 12 mph","61 degrees, wind 5 mph","48 degrees, wind 5 mph","60 degrees, wind 7 mph","61 degrees, wind 13 mph","80 degrees, wind 11 mph","60 degrees, wind 3 mph",,"43 degrees, wind 7 mph","17 degrees, wind 4 mph"
0,Won Toss,Broncos,Cowboys,Bills (deferred),Raiders (deferred),Giants (deferred),Chargers (deferred),Chiefs (deferred),Broncos,Broncos (deferred),Bengals (deferred),Broncos (deferred),Broncos (deferred),Jets (deferred),Colts (deferred),Redskins (deferred),Broncos (deferred)
