,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16,Game17,Game18,Game19
0,Attendance,"63,020","61,841","66,207","63,286","59,030","71,316","63,380","64,704","77,994","66,192","69,879","64,955","63,144","70,003","64,128","63,480","91,349","64,614","64,774","69,879"
0,Duration,3:02,3:07,2:47,2:47,3:10,2:59,2:39,3:11,2:48,3:21,3:03,3:25,3:14,3:08,3:20,3:14,3:06,2:49,3:14,3:24
0,Over/Under,42.5 (over),43.0 (under),46.5 (over),48.5 (over),43.5 (over),51.5 (over),51.5 (under),45.0 (under),44.0 (over),45.5 (over),48.5 (under),45.0 (over),44.5 (over),43.5 (under),46.5 (over),46.5 (over),44.0 (under),50.5 (under),55.5 (over),47.5 (over)
0,Roof,outdoors,outdoors,outdoors,retractable roof (closed),outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,outdoors,dome,outdoors,outdoors,retractable roof (closed),outdoors,dome,outdoors
0,Surface,grass,grass,fieldturf,grass,grass,grass,grass,grass,fieldturf,grass,grass,grass,grass,sportturf,grass,grass,matrixturf,grass,fieldturf,grass
0,Vegas Line,Tampa Bay Buccaneers -3.5,Washington Commanders -1.0,Cincinnati Bengals -7.5,Arizona Cardinals -3.5,Washington Commanders -3.0,Baltimore Ravens -6.5,Washington Commanders -9.5,Chicago Bears -1.0,Washington Commanders -4.0,Washington Commanders -2.5,Philadelphia Eagles -3.5,Washington Commanders -10.5,Washington Commanders -6.0,Washington Commanders -7.5,Philadelphia Eagles -4.0,Washington Commanders -3.5,Washington Commanders -6.5,Tampa Bay Buccaneers -3.0,Detroit Lions -9.5,Philadelphia Eagles -6.0
0,Weather,"93 degrees, relative humidity 60%, wind 6 mph","82 degrees, relative humidity 49%, wind 11 mph","69 degrees, relative humidity 67%, wind 5 mph",,"73 degrees, relative humidity 54%, wind 5 mph","75 degrees, relative humidity 55%, wind 8 mph","76 degrees, relative humidity 34%, wind 2 mph","58 degrees, relative humidity 33%, wind 2 mph","52 degrees, relative humidity 35%, wind 6 mph","57 degrees, relative humidity 54%, wind 9 mph","46 degrees, relative humidity 63%, wind 9 mph","55 degrees, relative humidity 49%, wind 5 mph","42 degrees, relative humidity 40%, wind 6 mph",,"32 degrees, relative humidity 36%, wind 8 mph","58 degrees, relative humidity 89%, wind 10 mph",,"58 degrees, relative humidity 57%, wind 2 mph",,"40 degrees, relative humidity 45%, wind 11 mph"
0,Won OT Toss,,,,,,,,,,,,,,,,Commanders,,,,
0,Won Toss,Buccaneers,Giants (deferred),Commanders (deferred),Commanders (deferred),Commanders (deferred),Commanders (deferred),Commanders (deferred),Commanders (deferred),Commanders (deferred),Steelers,Commanders (deferred),Commanders (deferred),Commanders (deferred),Commanders (deferred),Eagles (deferred),Falcons,Cowboys (deferred),Buccaneers,Commanders (deferred),Eagles (deferred)
