,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15
WAS,Cmp-Att-Yd-TD-INT,23-40-240-1-1,18-27-179-1-0,25-30-365-3-0,14-24-220-2-0,25-37-330-2-1,30-40-303-3-1,26-39-263-1-1,21-31-247-0-0,26-45-327-1-1,22-32-322-3-0,19-31-242-2-1,26-37-251-2-2,15-27-151-1-1,18-26-196-2-0,19-37-299-3-1,20-37-158-0-3
WAS,First Downs,16,21,18,15,25,19,16,16,24,24,17,15,9,14,19,10
WAS,Fourth Down Conv.,0-1,0-0,0-0,1-1,0-0,0-1,1-1,0-0,3-5,2-2,0-1,0-1,1-2,0-0,0-0,1-1
WAS,Fumbles-Lost,3-3,3-0,2-2,3-1,2-1,1-0,4-2,2-1,1-0,1-0,0-0,3-2,0-0,1-1,2-1,0-0
WAS,HomeTeam,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False
WAS,Net Pass Yards,200,156,356,220,325,269,236,193,313,300,201,224,136,187,299,136
WAS,Opp Score,30,20,10,29,24,34,33,14,38,34,10,38,30,15,11,18
WAS,Opp_Cmp-Att-Yd-TD-INT,26-39-307-2-1,15-25-247-1-1,19-31-118-1-2,27-37-293-1-0,23-47-279-1-1,17-25-268-4-1,14-22-143-0-0,24-45-297-2-2,21-29-304-4-2,29-41-385-2-1,13-27-113-0-1,11-22-102-2-0,19-34-322-2-1,16-41-189-0-1,22-38-193-0-1,10-28-132-1-1
WAS,Opp_First Downs,19,14,7,29,21,23,18,22,21,27,7,21,24,19,18,17
WAS,Opp_Fourth Down Conv.,0-0,1-1,1-2,0-0,1-2,0-0,1-1,0-0,0-0,1-1,1-2,0-1,0-0,2-3,1-2,0-0
WAS,Opp_Fumbles-Lost,1-1,3-1,1-1,2-0,0-0,2-0,1-1,1-0,0-0,0-0,1-0,0-0,0-0,3-1,3-2,3-0
WAS,Opp_Net Pass Yards,298,235,96,261,250,244,138,289,304,375,86,93,314,145,171,121
WAS,Opp_Penalties-Yards,8-76,7-75,4-35,3-15,7-40,9-55,8-89,16-138,3-40,7-54,6-79,3-25,5-40,8-71,3-30,3-25
WAS,Opp_Rush-Yds-TDs,24-58-0,22-97-1,13-32-0,31-168-1,20-85-2,33-127-0,39-169-2,28-148-0,31-102-1,23-160-1,24-84-0,42-182-2,35-174-1,34-141-0,29-159-1,44-260-1
WAS,Opp_Sacked-Yards,2-9,2-12,4-22,4-32,3-29,3-24,2-5,2-8,0-0,2-10,4-27,1-9,2-8,5-44,4-22,2-11
WAS,Opp_Third Down Conv.,8-14,5-12,0-11,8-13,6-17,6-12,5-14,5-14,8-12,4-12,2-14,7-14,6-15,4-19,5-17,4-16
WAS,Opp_Time of Possession,34:16,23:41,21:54,37:09,23:08,29:45,33:19,32:19,28:54,30:24,25:23,32:28,35:20,36:16,30:27,31:53
WAS,Opp_Total Yards,356,332,128,429,335,371,307,437,406,535,170,275,488,286,330,381
WAS,Opp_Turnovers,2,2,3,0,1,1,1,2,2,1,1,0,1,2,3,1
WAS,Penalties-Yards,2-15,4-25,10-77,7-44,5-43,5-55,5-32,7-62,2-15,9-67,8-55,7-43,4-48,7-82,6-35,4-35
WAS,Rush-Yds-TDs,17-64-0,39-229-2,34-116-0,26-111-0,33-94-1,18-75-0,15-49-1,23-51-2,27-81-2,33-156-1,31-122-0,19-56-0,21-65-0,20-31-0,29-87-0,16-61-1
WAS,Sacked-Yards,4-40,2-23,1-9,0-0,1-5,4-34,4-27,6-54,1-14,2-22,6-41,4-27,2-15,1-9,0-0,3-22
WAS,Third Down Conv.,3-11,5-13,7-15,4-11,7-14,4-12,4-13,4-13,5-14,4-12,4-15,6-14,2-12,1-9,5-13,1-13
WAS,Time of Possession,25:44,36:19,38:06,22:51,36:52,30:15,26:41,27:41,31:06,32:11,34:37,27:32,24:40,23:44,29:33,28:07
WAS,Total Yards,264,385,472,331,419,344,285,244,394,456,323,280,201,218,386,197
WAS,Turnovers,4,0,2,1,2,1,3,1,1,0,1,4,1,1,2,3
WAS,WAS Score,17,27,27,20,26,24,19,17,30,31,20,14,13,20,27,10
