,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
htx,Cmp-Att-Yd-TD-INT,32-50-352-1-1,19-38-177-0-0,20-32-245-1-2,27-39-340-2-0,16-24-140-0-0,28-41-302-2-1,6-10-55-0-1,21-27-243-2-0,22-37-319-1-1,15-27-191-0-0,26-39-215-1-2,12-22-131-0-1,20-27-213-1-1,36-41-336-2-0,20-32-218-1-1,22-29-181-0-2,24-40-311-3-2
htx,First Downs,33,15,17,22,15,21,16,24,22,20,14,14,16,33,15,20,18
htx,Fourth Down Conv.,0-1,1-3,1-1,1-2,0-0,1-2,1-1,2-2,0-0,2-2,1-1,0-0,0-2,0-0,0-1,0-0,2-2
htx,Fumbles-Lost,5-1,2-0,3-0,2-1,0-0,0-0,1-1,2-1,2-1,1-0,3-1,2-1,1-1,3-2,2-0,1-0,2-1
htx,HomeTeam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
htx,Net Pass Yards,340,154,237,338,132,296,40,217,286,191,174,130,213,313,215,168,301
htx,Opp Score,20,16,23,24,6,38,10,17,24,10,30,14,27,24,14,3,31
htx,Opp_Cmp-Att-Yd-TD-INT,23-37-240-2-0,14-31-219-1-1,8-17-106-0-2,26-35-246-2-2,25-47-286-0-2,21-27-241-1-0,17-30-152-1-1,13-22-154-2-2,13-17-197-2-0,19-33-169-0-2,23-41-305-1-0,20-39-201-1-2,24-39-284-1-2,14-29-129-2-0,14-23-99-0-2,25-44-211-0-0,23-35-209-2-2
htx,Opp_First Downs,20,20,17,16,22,25,10,20,19,11,25,16,21,18,16,13,25
htx,Opp_Fourth Down Conv.,0-0,1-1,0-0,0-2,0-3,1-1,2-2,0-0,0-0,4-4,1-1,1-2,1-2,0-0,1-2,0-4,2-3
htx,Opp_Fumbles-Lost,1-1,0-0,2-0,1-0,0-0,2-0,0-0,0-0,0-0,0-0,1-1,3-2,2-1,1-1,2-1,1-1,4-1
htx,Opp_Net Pass Yards,222,201,82,215,286,236,118,135,176,127,273,201,277,125,88,193,202
htx,Opp_Penalties-Yards,6-40,13-100,6-32,9-67,6-48,5-44,6-45,4-24,5-24,2-15,4-35,5-31,3-10,4-33,5-30,7-45,2-10
htx,Opp_Rush-Yds-TDs,28-77-0,31-149-0,40-281-2,14-131-1,26-136-0,27-164-3,18-43-0,32-168-0,47-191-1,16-21-1,26-66-1,22-82-0,31-127-2,28-94-1,31-184-2,21-84-0,33-196-1
htx,Opp_Sacked-Yards,3-18,3-18,5-24,4-31,0-0,1-5,3-34,3-19,3-21,5-42,5-32,0-0,1-7,1-4,4-11,2-18,2-7
htx,Opp_Third Down Conv.,5-15,3-12,6-14,4-12,6-14,4-9,2-14,2-9,7-14,2-13,4-15,1-12,8-15,4-10,4-12,6-17,4-13
htx,Opp_Time of Possession,30:23,32:33,31:22,28:21,28:13,30:43,25:12,31:47,33:20,25:04,32:27,27:44,26:46,27:25,26:57,30:30,33:53
htx,Opp_Total Yards,299,350,363,346,422,400,161,303,367,148,339,283,404,219,272,277,398
htx,Opp_Turnovers,1,1,2,2,2,0,1,2,0,2,1,4,3,1,3,1,3
htx,Penalties-Yards,7-89,8-94,3-25,6-61,4-25,3-14,6-35,4-31,7-40,5-36,5-45,6-56,4-25,10-102,4-35,2-30,7-41
htx,Rush-Yds-TDs,38-177-1,18-80-0,24-92-1,27-81-2,31-116-1,23-108-0,45-314-2,31-143-2,19-101-0,40-153-1,14-36-1,38-174-0,37-114-1,33-189-2,30-70-0,29-169-3,23-59-0
htx,Sacked-Yards,2-12,3-23,1-8,1-2,1-8,1-6,3-15,4-26,4-33,0-0,5-41,1-1,0-0,2-23,1-3,2-13,1-10
htx,Third Down Conv.,6-15,2-13,3-12,8-16,5-13,9-15,4-12,5-10,3-10,3-13,2-13,4-13,7-15,6-12,5-14,4-12,5-14
htx,Time of Possession,39:37,27:27,28:38,31:39,31:47,29:17,34:48,28:13,26:40,34:56,27:33,32:16,33:14,37:22,33:03,29:30,26:07
htx,Total Yards,517,234,329,419,248,404,354,360,387,344,210,304,327,502,285,337,360
htx,Turnovers,2,0,2,1,0,1,2,1,2,0,3,2,2,2,1,2,3
htx,htx Score,20,9,20,34,13,20,17,29,16,23,15,27,23,30,19,31,32
