,,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10,Game11,Game12,Game13,Game14,Game15,Game16
htx,Cmp-Att-Yd-TD-INT,28-51-332-3-3,18-29-227-2-1,23-34-304-0-0,11-21-87-0-4,23-30-231-1-1,29-43-243-0-2,23-32-135-0-0,22-34-310-3-0,24-44-240-0-3,14-24-107-0-0,14-24-145-0-1,16-22-158-1-0,17-28-260-2-0,19-30-209-2-1,27-35-336-1-2,21-32-163-1-1,23-32-287-4-0
htx,First Downs,20,17,28,6,21,19,8,26,14,15,18,26,20,13,25,15,23
htx,Fourth Down Conv.,1-1,0-0,0-1,1-2,0-0,1-2,0-2,0-1,1-1,1-1,2-2,1-1,0-0,0-0,0-0,0-1,0-0
htx,Fumbles-Lost,1-0,2-1,2-0,2-1,1-1,1-1,1-1,0-0,1-1,1-0,1-0,1-1,1-0,0-0,1-1,2-0,2-0
htx,HomeTeam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
htx,Net Pass Yards,319,220,290,61,226,229,118,302,199,107,109,151,260,206,328,136,281
htx,Opp Score,37,31,9,40,22,31,31,22,17,13,14,0,13,16,41,23,25
htx,Opp_Cmp-Att-Yd-TD-INT,21-33-291-2-0,19-21-213-1-1,19-28-168-1-0,21-31-256-2-1,21-29-312-3-0,11-20-223-2-0,20-28-261-3-1,29-39-310-2-1,26-43-244-1-2,35-52-323-1-4,17-26-158-2-1,11-27-94-0-1,33-49-331-1-0,22-38-210-0-0,21-27-254-2-0,16-23-249-2-1,23-33-301-3-0
htx,Opp_First Downs,22,22,14,26,14,15,24,18,22,26,13,9,25,21,26,19,18
htx,Opp_Fourth Down Conv.,0-0,0-0,0-1,1-2,3-3,1-1,1-1,0-0,0-0,2-4,1-2,0-3,0-2,2-3,0-0,0-2,1-1
htx,Opp_Fumbles-Lost,1-0,3-1,2-0,3-0,1-1,0-0,1-0,2-0,3-3,4-1,1-0,1-1,0-0,0-0,0-0,1-0,0-0
htx,Opp_Net Pass Yards,289,199,151,251,293,214,225,279,215,317,106,57,317,189,248,241,289
htx,Opp_Penalties-Yards,5-50,5-62,7-51,3-30,8-70,2-10,7-54,6-38,2-13,5-52,4-32,4-25,6-52,4-40,10-70,7-111,4-65
htx,Opp_Rush-Yds-TDs,41-160-2,34-156-3,17-42-0,40-199-2,24-67-0,26-174-2,37-172-1,14-44-1,25-47-1,25-103-0,24-96-0,19-84-0,25-63-0,25-107-1,36-189-2,37-175-0,21-64-0
htx,Opp_Sacked-Yards,1-2,2-14,4-17,1-5,3-19,2-9,4-36,5-31,4-29,2-6,5-52,4-37,2-14,3-21,1-6,1-8,2-12
htx,Opp_Third Down Conv.,12-21,4-9,1-9,5-12,6-14,3-10,6-12,4-12,9-16,6-15,6-14,3-12,3-13,3-14,9-13,5-13,4-11
htx,Opp_Time of Possession,35:04,35:05,24:15,38:15,29:16,25:27,34:03,26:25,31:52,30:22,26:18,18:25,33:19,29:53,34:52,29:29,26:26
htx,Opp_Total Yards,449,355,193,450,360,388,397,323,262,420,202,141,380,296,437,416,353
htx,Opp_Turnovers,0,2,0,1,1,0,1,1,5,5,1,2,0,0,0,1,0
htx,Penalties-Yards,10-82,9-78,8-64,10-100,5-27,4-25,8-80,3-20,8-60,7-50,5-40,5-25,8-69,9-65,5-49,5-67,5-42
htx,Rush-Yds-TDs,16-76-0,28-82-1,33-117-3,18-48-0,30-126-1,29-124-0,15-42-0,31-165-2,18-73-0,38-83-2,34-157-2,48-238-3,29-193-2,26-75-0,21-89-2,27-86-0,32-124-0
htx,Sacked-Yards,1-13,1-7,3-14,3-26,1-5,2-14,2-17,1-8,5-41,0-0,4-36,1-7,0-0,1-3,1-8,3-27,1-6
htx,Third Down Conv.,3-11,8-14,5-11,1-9,6-11,9-17,2-13,4-11,6-17,6-17,2-13,7-13,7-13,10-18,6-9,5-15,8-13
htx,Time of Possession,24:56,24:55,35:45,21:45,30:44,34:33,25:57,33:35,29:42,29:38,33:42,41:35,26:41,30:07,25:08,30:31,33:34
htx,Total Yards,395,302,407,109,352,353,160,467,272,190,266,389,453,281,417,222,405
htx,Turnovers,3,2,0,5,2,3,1,0,4,0,1,1,0,1,3,1,0
htx,htx Score,21,21,24,0,25,3,5,38,9,22,21,31,33,30,29,7,28
